time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	xk	yk	zk	dx	dy	dz	dxk	dyk	dzk	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
28.4891	-0.296035	0.435484	11	-109	2658	-45	0.226463	-0.155895	-0.166865	2.22099	-0.223705	-1.40789	-1.83411	-0.105847	-0.44447	-1.83117	-0.106733	-0.435484	-0.0264626	0.155895	0.166865	-0.0254627	0.0202015	0.0779447	0.2	0	0	0.0366519	-0.00349066	0.0303943	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.4991	-0.294454	0.434347	10	-109	2658	-45	0.227465	-0.156279	-0.166343	2.22327	-0.225274	-1.40956	-1.83411	-0.105847	-0.44447	-1.8325	-0.105669	-0.434347	-0.0274652	0.156279	0.166343	-0.0305408	0.023796	0.0734668	0.2	0	0	0.0345575	-0.0020944	0.0303943	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.5052	-0.292941	0.432646	-6	-109	2659	-39	0.251575	-0.156855	-0.168318	2.22481	-0.226234	-1.41059	-1.83472	-0.101122	-0.439329	-1.83389	-0.103915	-0.432646	-0.0515747	0.156855	0.168318	-0.0363207	0.0278623	0.0708881	0.2	0	0	0.0345575	-0.0020944	0.0266161	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.5091	-0.291781	0.431299	-7	-110	2658	-39	0.253053	-0.158056	-0.166728	2.22581	-0.226854	-1.41124	-1.83472	-0.101122	-0.439329	-1.83499	-0.102345	-0.431299	-0.0530529	0.158056	0.166728	-0.0405383	0.0332142	0.0677649	0.2	0	0	0.0338594	-0.000698132	0.0266161	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.5191	-0.290912	0.430266	-8	-111	2657	-39	0.254502	-0.159441	-0.164932	2.22833	-0.228438	-1.41288	-1.83472	-0.101122	-0.439329	-1.83585	-0.100926	-0.430266	-0.0545016	0.159441	0.164932	-0.040415	0.0357885	0.0639316	0.2	0	0	0.0342085	0.000174533	0.0266161	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.529	-0.290324	0.429512	-9	-112	2656	-39	0.255851	-0.16092	-0.163033	2.23087	-0.230034	-1.4145	-1.83472	-0.101122	-0.439329	-1.83648	-0.0996815	-0.429512	-0.0558507	0.16092	0.163033	-0.0385233	0.0367414	0.059735	0.2	0	0	0.0342085	0.000523599	0.0266161	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.538	-0.288227	0.422818	-3	-109	2659	-28	0.247261	-0.156829	-0.168071	2.23311	-0.231453	-1.41602	-1.84012	-0.0949903	-0.402794	-1.83838	-0.097593	-0.422818	-0.0472613	0.156829	0.168071	-0.0445385	0.0402116	0.0721574	0.2	0	0	0.0342085	0.000523599	0.0187678	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.539	-0.286657	0.416923	-4	-110	2658	-28	0.249829	-0.15763	-0.166573	2.23335	-0.231607	-1.41618	-1.84012	-0.0949903	-0.402794	-1.83986	-0.09576	-0.416923	-0.0498288	0.15763	0.166573	-0.044591	0.0415973	0.0807229	0.2	0	0	0.0329867	-0.000349066	0.0187678	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.5491	-0.28556	0.411793	-6	-110	2657	-28	0.251783	-0.158191	-0.165441	2.23588	-0.233196	-1.41784	-1.84012	-0.0949903	-0.402794	-1.84094	-0.094187	-0.411793	-0.0517828	0.158191	0.165441	-0.0409144	0.0401637	0.0862386	0.2	0	0	0.0296706	-0.0020944	0.0187678	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.5591	-0.284859	0.407383	-7	-111	2657	-28	0.253377	-0.158676	-0.164467	2.23843	-0.234794	-1.4195	-1.84012	-0.0949903	-0.402794	-1.84168	-0.0928777	-0.407383	-0.0533767	0.158676	0.164467	-0.038008	0.039596	0.0895141	0.2	0	0	0.0277507	-0.00279253	0.0187678	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.569	-0.284433	0.403632	-7	-111	2657	-28	0.254108	-0.159165	-0.163754	2.24094	-0.236361	-1.42111	-1.84012	-0.0949903	-0.402794	-1.84218	-0.0917855	-0.403632	-0.0541078	0.159165	0.163754	-0.0340965	0.0384585	0.0907705	0.2	0	0	0.0226893	-0.00296706	0.0187678	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.5728	-0.282967	0.397425	-57	-161	2707	-26	0.380544	-0.272926	-1.19786	2.2424	-0.237412	-1.42573	-1.84158	-0.0894245	-0.398305	-1.84365	-0.0896522	-0.397425	-0.180544	0.272926	1.19786	-0.0489324	0.0429332	0.108341	0.2	0	0	0.0226893	-0.00296706	0.0175306	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.579	-0.281492	0.391826	-107	-191	2757	-26	0.397653	-0.273338	-1.19507	2.24486	-0.239102	-1.43312	-1.84158	-0.0894245	-0.398305	-1.8451	-0.0877688	-0.391826	-0.197653	0.273338	1.19507	-0.0575814	0.0456231	0.1199	0.2	0	0	0.018326	-0.00226893	0.0175306	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.589	-0.280147	0.386864	-117	-192	2807	-26	0.410123	-0.275512	-1.19244	2.24895	-0.24185	-1.44501	-1.84158	-0.0894245	-0.398305	-1.84641	-0.0861289	-0.386864	-0.210123	0.275512	1.19244	-0.0652319	0.0480392	0.128808	0.2	0	0	0.0144862	-0.0010472	0.0175306	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.5991	-0.278957	0.382506	-124	-194	2857	-26	0.420852	-0.278323	-1.18984	2.2532	-0.244662	-1.45703	-1.84158	-0.0894245	-0.398305	-1.84757	-0.0847031	-0.382506	-0.220852	0.278323	1.18984	-0.0704404	0.049486	0.135145	0.2	0	0	0.01309	-0.000698132	0.0175306	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.6022	-0.276578	0.372972	-82	-192	2807	-12	0.360684	-0.274876	-0.225868	2.25433	-0.245522	-1.45773	-1.84714	-0.0854669	-0.351622	-1.84973	-0.0828216	-0.372972	-0.160684	0.274876	0.225868	-0.0752333	0.0513382	0.145693	0.2	0	0	0.01309	-0.000698132	0.00809209	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.609	-0.274844	0.36474	-82	-193	2757	-12	0.360655	-0.276246	-0.224212	2.25678	-0.247397	-1.45926	-1.84714	-0.0854669	-0.351622	-1.85136	-0.0811894	-0.36474	-0.160655	0.276246	0.224212	-0.0770903	0.0528214	0.154094	0.2	0	0	0.00977384	0.000349066	0.00809209	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.619	-0.273619	0.357681	-81	-194	2707	-12	0.359859	-0.277809	-0.222845	2.26039	-0.250181	-1.46149	-1.84714	-0.0854669	-0.351622	-1.85257	-0.0797917	-0.357681	-0.159859	0.277809	0.222845	-0.075048	0.0535429	0.158599	0.2	0	0	0.00645772	0.00122173	0.00809209	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.6291	-0.272831	0.351703	-80	-195	2686	-12	0.358266	-0.279636	-0.221694	2.26399	-0.252991	-1.46372	-1.84714	-0.0854669	-0.351622	-1.8534	-0.0786076	-0.351703	-0.158266	0.279636	0.221694	-0.07095	0.0540668	0.159573	0.2	0	0	0.00296706	0.00244346	0.00809209	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.6382	-0.268638	0.34412	-130	-193	2736	0	0.48068	-0.275803	-0.880783	2.26839	-0.255519	-1.47179	-1.85531	-0.0767475	-0.344929	-1.85711	-0.0761608	-0.34412	-0.28068	0.275803	0.880783	-0.0969928	0.0570501	0.170919	0.2	0	0	0.00296706	0.00244346	-0.000354457	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.639	-0.265195	0.337535	-167	-194	2786	0	0.482007	-0.277854	-0.879714	2.26878	-0.255741	-1.47249	-1.85531	-0.0767475	-0.344929	-1.86021	-0.0740271	-0.337535	-0.282007	0.277854	0.879714	-0.107797	0.0594938	0.176946	0.2	0	0	0.00139626	0.00244346	-0.000354457	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.649	-0.262567	0.331905	-165	-195	2836	0	0.479033	-0.27929	-0.880207	2.27355	-0.258522	-1.48126	-1.85531	-0.0767475	-0.344929	-1.86264	-0.072184	-0.331905	-0.279033	0.27929	0.880207	-0.111264	0.061116	0.179934	0.2	0	0	-0.00349066	0.00174533	-0.000354457	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.659	-0.260689	0.327155	-159	-195	2886	0	0.470516	-0.279191	-0.882893	2.27824	-0.261307	-1.49006	-1.85531	-0.0767475	-0.344929	-1.86443	-0.0706074	-0.327155	-0.270516	0.279191	0.882893	-0.109909	0.0610008	0.180273	0.2	0	0	-0.00977384	0	-0.000354457	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.6651	-0.255586	0.321565	-163	-145	2836	2	0.475998	-0.149784	-0.230468	2.28117	-0.262227	-1.49148	-1.86561	-0.0767475	-0.326597	-1.86866	-0.0696259	-0.321565	-0.275998	0.149784	0.230468	-0.123968	0.0580871	0.176587	0.2	0	0	-0.00977384	0	-0.0018106	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.669	-0.251688	0.316996	-160	-104	2786	2	0.47241	-0.148709	-0.235381	2.283	-0.262804	-1.49239	-1.86561	-0.0767475	-0.326597	-1.87191	-0.068879	-0.316996	-0.27241	0.148709	0.235381	-0.126303	0.0548242	0.172573	0.2	0	0	-0.0165806	-0.00244346	-0.0018106	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.6789	-0.248868	0.313318	-157	-103	2736	2	0.467816	-0.147205	-0.241519	2.28765	-0.264269	-1.4948	-1.86561	-0.0767475	-0.326597	-1.87427	-0.0683345	-0.313318	-0.267816	0.147205	0.241519	-0.124015	0.0515307	0.166463	0.2	0	0	-0.0204204	-0.00418879	-0.0018106	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.6891	-0.246932	0.310424	-152	-101	2700	2	0.461277	-0.14511	-0.249807	2.29235	-0.265747	-1.49734	-1.86561	-0.0767475	-0.326597	-1.8759	-0.0679647	-0.310424	-0.261277	0.14511	0.249807	-0.11793	0.0485496	0.159423	0.2	0	0	-0.0277507	-0.00645772	-0.0018106	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.699	-0.245712	0.308213	-147	-99	2705	2	0.452933	-0.142557	-0.25967	2.29683	-0.267158	-1.49991	-1.86561	-0.0767475	-0.326597	-1.87693	-0.0677385	-0.308213	-0.252933	0.142557	0.25967	-0.110488	0.0455896	0.151358	0.2	0	0	-0.0338594	-0.00802851	-0.0018106	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.7024	-0.245468	0.303994	-100	-92	2755	9	0.386106	-0.131571	-0.412396	2.29813	-0.267598	-1.50129	-1.86605	-0.0744818	-0.313143	-1.87722	-0.0672727	-0.303994	-0.186106	0.131571	0.412396	-0.0957304	0.0428463	0.149857	0.2	0	0	-0.0338594	-0.00802851	-0.00623216	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.709	-0.245724	0.300503	-89	-88	2786	9	0.370148	-0.126375	-0.420828	2.30058	-0.268435	-1.50408	-1.86605	-0.0744818	-0.313143	-1.87708	-0.0669601	-0.300503	-0.170148	0.126375	0.420828	-0.082152	0.0400565	0.147011	0.2	0	0	-0.0403171	-0.00959931	-0.00623216	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.719	-0.246317	0.297666	-76	-84	2790	9	0.352115	-0.120899	-0.429257	2.30409	-0.269642	-1.50836	-1.86605	-0.0744818	-0.313143	-1.87665	-0.0667839	-0.297666	-0.152115	0.120899	0.429257	-0.0691682	0.0371817	0.142198	0.2	0	0	-0.0443314	-0.0102974	-0.00623216	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.729	-0.247157	0.295414	-60	-80	2795	9	0.329809	-0.115062	-0.438095	2.30741	-0.270799	-1.51277	-1.86605	-0.0744818	-0.313143	-1.87598	-0.0667279	-0.295414	-0.129809	0.115062	0.438095	-0.0551204	0.0337613	0.136283	0.2	0	0	-0.0532325	-0.0111701	-0.00623216	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.7319	-0.244919	0.293738	-98	-58	2745	9	0.384193	-0.0836302	-0.296366	2.30852	-0.27104	-1.51362	-1.87348	-0.0744818	-0.311488	-1.87775	-0.0668508	-0.293738	-0.184193	0.0836302	0.296366	-0.0652925	0.03035	0.128722	0.2	0	0	-0.0532325	-0.0111701	-0.00651872	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.739	-0.243228	0.292531	-86	-55	2730	9	0.36619	-0.0786691	-0.308133	2.31111	-0.271598	-1.51581	-1.87348	-0.0744818	-0.311488	-1.87907	-0.0670547	-0.292531	-0.16619	0.0786691	0.308133	-0.0644157	0.0266511	0.120988	0.2	0	0	-0.0614356	-0.0122173	-0.00651872	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.7491	-0.24214	0.291722	-71	-51	2736	9	0.344855	-0.0732904	-0.319999	2.31458	-0.272335	-1.51902	-1.87348	-0.0744818	-0.311488	-1.87989	-0.0673281	-0.291722	-0.144855	0.0732904	0.319999	-0.0608094	0.0238414	0.113027	0.2	0	0	-0.0696386	-0.013439	-0.00651872	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.7591	-0.241582	0.291245	-55	-47	2741	9	0.321675	-0.0677916	-0.330686	2.31781	-0.273015	-1.52234	-1.87348	-0.0744818	-0.311488	-1.88027	-0.0676468	-0.291245	-0.121675	0.0677916	0.330686	-0.0549982	0.0210227	0.104606	0.2	0	0	-0.0727802	-0.0137881	-0.00651872	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.769	-0.241482	0.291045	-36	-43	2746	9	0.295438	-0.0621931	-0.340261	2.32072	-0.273629	-1.5257	-1.87348	-0.0744818	-0.311488	-1.88028	-0.0680016	-0.291045	-0.0954376	0.0621931	0.340261	-0.0488502	0.0197955	0.0970833	0.2	0	0	-0.079587	-0.0141372	-0.00651872	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.7719	-0.23851	0.289499	-86	-89	2787	14	0.388918	-0.128003	-0.422995	2.32186	-0.274001	-1.52693	-1.88	-0.0718757	-0.303065	-1.88274	-0.0677324	-0.289499	-0.188918	0.128003	0.422995	-0.0669987	0.0195187	0.0956867	0.2	0	0	-0.079587	-0.0141372	-0.00973041	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.779	-0.236315	0.288253	-77	-84	2795	14	0.353634	-0.120036	-0.439303	2.32437	-0.274854	-1.53005	-1.88	-0.0718757	-0.303065	-1.88456	-0.0675296	-0.288253	-0.153634	0.120036	0.439303	-0.0708061	0.0206799	0.0933433	0.2	0	0	-0.084823	-0.0139626	-0.00973041	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.789	-0.234975	0.287268	-50	-78	2802	14	0.314973	-0.112538	-0.452897	2.32752	-0.27598	-1.53458	-1.88	-0.0718757	-0.303065	-1.88568	-0.0673695	-0.287268	-0.114973	0.112538	0.452897	-0.0673306	0.021338	0.089744	0.2	0	0	-0.0893609	-0.0132645	-0.00973041	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.7949	-0.21443	0.269703	-100	-46	2852	44	0.64829	-0.0658001	-0.584338	2.33139	-0.276373	-1.53807	-1.92901	-0.0646282	-0.204618	-1.90292	-0.0661022	-0.269703	-0.44829	0.0658001	0.584338	-0.182323	0.017798	0.143095	0.2	0	0	-0.0893609	-0.0132645	-0.0295328	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.7991	-0.198205	0.253866	-150	-31	2888	44	0.595225	-0.0447048	-0.623332	2.33384	-0.276557	-1.54064	-1.92901	-0.0646282	-0.204618	-1.91691	-0.0650517	-0.253866	-0.395225	0.0447048	0.623332	-0.229584	0.0168853	0.180916	0.2	0	0	-0.0907571	-0.0125664	-0.0295328	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.809	-0.186261	0.239723	-200	-18	2905	44	0.536986	-0.0257852	-0.657663	2.3392	-0.276814	-1.5472	-1.92901	-0.0646282	-0.204618	-1.92744	-0.0642087	-0.239723	-0.336986	0.0257852	0.657663	-0.242734	0.0157693	0.207933	0.2	0	0	-0.092677	-0.0109956	-0.0295328	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.8191	-0.177997	0.227209	-162	-6	2919	44	0.474451	-0.00971276	-0.686533	2.34396	-0.276911	-1.55409	-1.92901	-0.0646282	-0.204618	-1.93486	-0.063567	-0.227209	-0.274451	0.00971276	0.686533	-0.233019	0.0142178	0.226052	0.2	0	0	-0.0938987	-0.00890118	-0.0295328	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.829	-0.172789	0.216238	-116	2	2931	44	0.408667	0.00421455	-0.709356	2.348	-0.27687	-1.56111	-1.92901	-0.0646282	-0.204618	-1.9396	-0.063113	-0.216238	-0.208667	-0.00421455	0.709356	-0.208999	0.0129629	0.236924	0.2	0	0	-0.0944223	-0.00820305	-0.0295328	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.837	-0.16418	0.204985	-166	-30	2881	44	0.644602	-0.0439415	-0.585987	2.35317	-0.277222	-1.56581	-1.94046	-0.0646282	-0.192139	-1.94745	-0.0626365	-0.204985	-0.444602	0.0439415	0.585987	-0.233052	0.0117797	0.250339	0.2	0	0	-0.0944223	-0.00820305	-0.0295328	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.839	-0.158076	0.195229	-216	-19	2889	44	0.58738	-0.0272968	-0.626238	2.35434	-0.277276	-1.56706	-1.94046	-0.0646282	-0.192139	-1.95309	-0.0623027	-0.195229	-0.38738	0.0272968	0.626238	-0.224282	0.010268	0.256391	0.2	0	0	-0.0961676	-0.00558505	-0.0295328	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.849	-0.154313	0.186855	-197	-9	2907	44	0.52494	-0.0133073	-0.661225	2.3596	-0.27741	-1.57369	-1.94046	-0.0646282	-0.192139	-1.95658	-0.0621159	-0.186855	-0.32494	0.0133073	0.661225	-0.20242	0.00848728	0.257044	0.2	0	0	-0.097913	-0.00383972	-0.0295328	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.859	-0.152487	0.179751	-150	-1	2921	44	0.45767	-0.0015377	-0.690352	2.36419	-0.277425	-1.5806	-1.94046	-0.0646282	-0.192139	-1.95828	-0.0620551	-0.179751	-0.25767	0.0015377	0.690352	-0.172734	0.00693594	0.253357	0.2	0	0	-0.0998328	-0.00314159	-0.0295328	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.8673	-0.148381	0.172795	-200	29	2871	44	0.646245	0.0415748	-0.513528	2.36955	-0.27708	-1.58486	-1.94654	-0.0670417	-0.183194	-1.96195	-0.0625673	-0.172795	-0.446245	-0.0415748	0.513528	-0.182478	0.00332948	0.251271	0.2	0	0	-0.0998328	-0.00314159	-0.0293533	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.8691	-0.145658	0.166985	-243	39	2854	44	0.590466	0.0563032	-0.555824	2.37061	-0.276979	-1.58586	-1.94654	-0.0670417	-0.183194	-1.96435	-0.0631215	-0.166985	-0.390466	-0.0563032	0.555824	-0.171623	0.000951813	0.245401	0.2	0	0	-0.101578	-0.00296706	-0.0293533	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.879	-0.144294	0.162197	-200	48	2873	44	0.529866	0.06929	-0.59242	2.37583	-0.276297	-1.5917	-1.94654	-0.0670417	-0.183194	-1.96548	-0.0636972	-0.162197	-0.329866	-0.06929	0.59242	-0.153439	-0.00101837	0.23677	0.2	0	0	-0.102276	-0.00261799	-0.0293533	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.8891	-0.14408	0.158322	-155	55	2888	44	0.464515	0.0797027	-0.6231	2.38051	-0.275493	-1.59798	-1.94654	-0.0670417	-0.183194	-1.96553	-0.0642809	-0.158322	-0.264515	-0.0797027	0.6231	-0.130467	-0.00130744	0.226342	0.2	0	0	-0.103847	-0.00122173	-0.0293533	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.899	-0.144823	0.155258	-106	61	2900	44	0.395381	0.0874316	-0.647113	2.38445	-0.274622	-1.60442	-1.94654	-0.0670417	-0.183194	-1.96469	-0.0648423	-0.155258	-0.195381	-0.0874316	0.647113	-0.104417	-0.000441386	0.214454	0.2	0	0	-0.104894	0	-0.0293533	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.9045	-0.13885	0.150922	-156	45	2850	43	0.678983	0.0644353	-0.519629	2.38818	-0.274269	-1.60727	-1.96268	-0.067812	-0.169048	-1.97016	-0.0653926	-0.150922	-0.478983	-0.0644353	0.519629	-0.147633	-0.00350172	0.212377	0.2	0	0	-0.104894	0	-0.0290407	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.909	-0.13425	0.147374	-206	54	2860	43	0.619784	0.0779204	-0.566834	2.39098	-0.273916	-1.60984	-1.96268	-0.067812	-0.169048	-1.97438	-0.0659432	-0.147374	-0.419784	-0.0779204	0.566834	-0.157874	-0.00527642	0.20626	0.2	0	0	-0.105069	0.000698132	-0.0290407	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.919	-0.131196	0.144516	-218	62	2881	43	0.555383	0.0890161	-0.607758	2.39653	-0.273027	-1.61591	-1.96268	-0.067812	-0.169048	-1.97715	-0.0664852	-0.144516	-0.355383	-0.0890161	0.607758	-0.153479	-0.00663789	0.197979	0.2	0	0	-0.105418	0.00174533	-0.0290407	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.929	-0.129543	0.142264	-170	68	2898	43	0.486853	0.0977301	-0.641681	2.40138	-0.272054	-1.6223	-1.96268	-0.067812	-0.169048	-1.9786	-0.0670151	-0.142264	-0.286853	-0.0977301	0.641681	-0.139505	-0.00863541	0.187845	0.2	0	0	-0.105243	0.00244346	-0.0290407	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.9348	-0.118292	0.135897	-220	37	2848	40	0.679142	0.0538197	-0.519965	2.40533	-0.27174	-1.62533	-1.99296	-0.069634	-0.139187	-1.98933	-0.0676955	-0.135897	-0.479142	-0.0538197	0.519965	-0.198173	-0.0115431	0.196163	0.2	0	0	-0.105243	0.00244346	-0.0272731	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.939	-0.109732	0.130428	-263	45	2861	40	0.619935	0.0647855	-0.56771	2.40794	-0.271468	-1.62772	-1.99296	-0.069634	-0.139187	-1.99761	-0.0683411	-0.130428	-0.419935	-0.0647855	0.56771	-0.214693	-0.0145453	0.198127	0.2	0	0	-0.105767	0.00366519	-0.0272731	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.9491	-0.103763	0.125776	-218	51	2881	40	0.555425	0.0736619	-0.609167	2.41353	-0.270727	-1.63385	-1.99296	-0.069634	-0.139187	-2.00342	-0.0689657	-0.125776	-0.355425	-0.0736619	0.609167	-0.210636	-0.0159112	0.196024	0.2	0	0	-0.106291	0.00418879	-0.0272731	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.959	-0.100014	0.121866	-170	55	2899	40	0.485989	0.0795067	-0.643992	2.41834	-0.26994	-1.64022	-1.99296	-0.069634	-0.139187	-2.00705	-0.0695467	-0.121866	-0.285989	-0.0795067	0.643992	-0.192595	-0.016069	0.191003	0.2	0	0	-0.107338	0.00593412	-0.0272731	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.969	-0.0981132	0.118629	-120	57	2913	40	0.412153	0.0815346	-0.671699	2.42246	-0.269125	-1.64693	-1.99296	-0.069634	-0.139187	-2.00885	-0.0700712	-0.118629	-0.212153	-0.0815346	0.671699	-0.165949	-0.0148863	0.183918	0.2	0	0	-0.108734	0.00855211	-0.0272731	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.9699	-0.0908649	0.113904	-170	38	2963	39	0.920911	0.0543875	-0.886952	2.42333	-0.269073	-1.64777	-2.00264	-0.069634	-0.1285	-2.01619	-0.0704166	-0.113904	-0.720911	-0.0543875	0.886952	-0.229901	-0.0161746	0.192381	0.2	0	0	-0.108734	0.00855211	-0.0262842	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.979	-0.0853871	0.109756	-220	44	3013	39	0.818566	0.0630918	-0.960599	2.43075	-0.268502	-1.65648	-2.00264	-0.069634	-0.1285	-2.0218	-0.0707379	-0.109756	-0.618566	-0.0630918	0.960599	-0.242807	-0.0159649	0.194038	0.2	0	0	-0.108909	0.0106465	-0.0262842	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.989	-0.0819596	0.106145	-270	47	3063	39	0.708986	0.0675518	-1.02261	2.43787	-0.267823	-1.66675	-2.00264	-0.069634	-0.1285	-2.02532	-0.0710278	-0.106145	-0.508986	-0.0675518	1.02261	-0.233432	-0.0158661	0.192061	0.2	0	0	-0.108559	0.0115192	-0.0262842	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
28.999	-0.0803927	0.103031	-245	46	3113	39	0.593815	0.0659393	-1.07234	2.4438	-0.267164	-1.67747	-2.00264	-0.069634	-0.1285	-2.0269	-0.0712869	-0.103031	-0.393815	-0.0659393	1.07234	-0.210906	-0.0153279	0.187974	0.2	0	0	-0.108036	0.0139626	-0.0262842	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
