time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	x	y	z	dx	dy	dz	dxd	dyd	dzd	dxNED	dyNED	dzNED	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	gravity
19.8529	-0.331251	-0.358343	-38	284	2417	-5	0.0623797	0.773763	0.030026	-2.6448	0.331251	0.358343	-0.0623797	-0.773763	-0.030026	0	0	0	-0.0600738	-0.773925	-0.030553	0.016057	0.00279253	0.0036813	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
19.8629	-0.331251	-0.358343	-38	334	2417	-5	0.0623797	0.773763	0.030026	-2.6448	0.331251	0.358343	-0.0623797	-0.773763	-0.030026	0	0	0	-0.0600738	-0.773925	-0.030553	0.0151844	0.00366519	0.0036813	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
19.8728	-0.331251	-0.358343	-38	384	2417	-5	0.0623797	0.773763	0.030026	-2.6448	0.331251	0.358343	-0.0623797	-0.773763	-0.030026	0	0	0	-0.0600738	-0.773925	-0.030553	0.0141372	0.00488692	0.0036813	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
19.8764	-0.308548	-0.359361	-46	434	2467	-19	0.0718885	0.772453	-0.130557	-2.6513	0.308548	0.359361	-0.0718885	-0.772453	0.130557	0	0	0	-0.0600738	-0.773925	0.127784	0.0141372	0.00488692	0.0129477	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
19.8828	-0.308548	-0.359361	-46	484	2517	-19	0.0718885	0.772453	-0.130557	-2.6513	0.308548	0.359361	-0.0718885	-0.772453	0.130557	0	0	0	-0.0600738	-0.773925	0.127784	0.013439	0.00541052	0.0129477	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
19.8929	-0.308548	-0.359361	-46	534	2546	-19	0.0718885	0.772453	-0.130557	-2.6513	0.308548	0.359361	-0.0718885	-0.772453	0.130557	0	0	0	-0.0600738	-0.773925	0.127784	0.0122173	0.00628319	0.0129477	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
19.9028	-0.308548	-0.359361	-46	584	2546	-19	0.0718885	0.772453	-0.130557	-2.6513	0.308548	0.359361	-0.0718885	-0.772453	0.130557	0	0	0	-0.0600738	-0.773925	0.127784	0.010472	0.00715585	0.0129477	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
19.9059	-0.302018	-0.363076	4	534	2545	-24	0.00231659	0.220333	-0.129346	-2.6513	0.302018	0.363076	-0.00231659	-0.220333	0.129346	0	0	0	0.00256478	-0.22124	0.127784	0.010472	0.00715585	0.0160148	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
19.9128	-0.302018	-0.363076	15	484	2545	-24	0.00231659	0.220333	-0.129346	-2.6513	0.302018	0.363076	-0.00231659	-0.220333	0.129346	0	0	0	0.00256478	-0.22124	0.127784	0.00837758	0.00855211	0.0160148	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
19.9229	-0.302018	-0.363076	15	434	2545	-24	0.00231659	0.220333	-0.129346	-2.6513	0.302018	0.363076	-0.00231659	-0.220333	0.129346	0	0	0	0.00256478	-0.22124	0.127784	0.00750492	0.00942478	0.0160148	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
19.9328	-0.302018	-0.363076	15	384	2545	-24	0.00231659	0.220333	-0.129346	-2.6513	0.302018	0.363076	-0.00231659	-0.220333	0.129346	0	0	0	0.00256478	-0.22124	0.127784	0.00541052	0.0118682	0.0160148	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
19.9364	-0.307664	-0.368081	65	334	2576	-21	-0.081154	-0.185884	-0.167848	-2.64661	0.307664	0.368081	0.081154	0.185884	0.167848	0	0	0	0.0794699	0.185018	0.169601	0.00541052	0.0118682	0.0141113	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
19.9429	-0.307664	-0.368081	90	284	2576	-21	-0.081154	-0.185884	-0.167848	-2.64661	0.307664	0.368081	0.081154	0.185884	0.167848	0	0	0	0.0794699	0.185018	0.169601	0.00366519	0.0155334	0.0141113	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
19.9529	-0.307664	-0.368081	90	234	2576	-21	-0.081154	-0.185884	-0.167848	-2.64661	0.307664	0.368081	0.081154	0.185884	0.167848	0	0	0	0.0794699	0.185018	0.169601	0.00174533	0.0197222	0.0141113	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
19.9628	-0.307664	-0.368081	90	184	2576	-21	-0.081154	-0.185884	-0.167848	-2.64661	0.307664	0.368081	0.081154	0.185884	0.167848	0	0	0	0.0794699	0.185018	0.169601	0.000872665	0.0223402	0.0141113	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
19.9722	-0.302018	-0.379175	140	196	2581	-24	-0.140773	0.219678	-0.174675	-2.64418	0.302018	0.379175	0.140773	-0.219678	0.174675	0	0	0	0.144482	-0.22124	0.169601	0.000872665	0.0223402	0.0160148	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
19.9728	-0.302018	-0.379175	144	196	2581	-24	-0.140773	0.219678	-0.174675	-2.64418	0.302018	0.379175	0.140773	-0.219678	0.174675	0	0	0	0.144482	-0.22124	0.169601	-0.000872665	0.0284489	0.0160148	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
19.9828	-0.302018	-0.379175	144	196	2581	-24	-0.140773	0.219678	-0.174675	-2.64418	0.302018	0.379175	0.140773	-0.219678	0.174675	0	0	0	0.144482	-0.22124	0.169601	-0.0020944	0.034383	0.0160148	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
19.9929	-0.302018	-0.379175	144	196	2581	-24	-0.140773	0.219678	-0.174675	-2.64418	0.302018	0.379175	0.140773	-0.219678	0.174675	0	0	0	0.144482	-0.22124	0.169601	-0.00261799	0.0375246	0.0160148	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.0028	-0.302018	-0.379175	144	196	2581	-24	-0.140773	0.219678	-0.174675	-2.64418	0.302018	0.379175	0.140773	-0.219678	0.174675	0	0	0	0.144482	-0.22124	0.169601	-0.00314159	0.0427606	0.0160148	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.0076	-0.292929	-0.383646	148	146	2631	-30	-0.145146	0.009612	-0.363873	-2.63901	0.292929	0.383646	0.145146	-0.009612	0.363873	0	0	0	0.144482	-0.0222493	0.363583	-0.00314159	0.0427606	0.0201634	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.0128	-0.292929	-0.383646	148	96	2681	-30	-0.145146	0.009612	-0.363873	-2.63901	0.292929	0.383646	0.145146	-0.009612	0.363873	0	0	0	0.144482	-0.0222493	0.363583	-0.00349066	0.0464258	0.0201634	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.0228	-0.292929	-0.383646	148	46	2731	-30	-0.145146	0.009612	-0.363873	-2.63901	0.292929	0.383646	0.145146	-0.009612	0.363873	0	0	0	0.144482	-0.0222493	0.363583	-0.00331613	0.0488692	0.0201634	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.0328	-0.292929	-0.383646	148	7	2733	-30	-0.145146	0.009612	-0.363873	-2.63901	0.292929	0.383646	0.145146	-0.009612	0.363873	0	0	0	0.144482	-0.0222493	0.363583	-0.00331613	0.0495674	0.0201634	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.0381	-0.292929	-0.389312	147	15	2683	-30	-0.144417	0.0189692	-0.125374	-2.63646	0.292929	0.389312	0.144417	-0.0189692	0.125374	0	0	0	0.144482	-0.0222493	0.124759	-0.00331613	0.0495674	0.0201634	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.0428	-0.292929	-0.389312	148	15	2633	-30	-0.144417	0.0189692	-0.125374	-2.63646	0.292929	0.389312	0.144417	-0.0189692	0.125374	0	0	0	0.144482	-0.0222493	0.124759	-0.00261799	0.05044	0.0201634	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.0528	-0.292929	-0.389312	148	15	2583	-30	-0.144417	0.0189692	-0.125374	-2.63646	0.292929	0.389312	0.144417	-0.0189692	0.125374	0	0	0	0.144482	-0.0222493	0.124759	-0.00139626	0.0509636	0.0201634	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.0628	-0.292929	-0.389312	148	15	2542	-30	-0.144417	0.0189692	-0.125374	-2.63646	0.292929	0.389312	0.144417	-0.0189692	0.125374	0	0	0	0.144482	-0.0222493	0.124759	-0.000174533	0.0514872	0.0201634	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.0691	-0.298186	-0.407794	198	-35	2592	-30	-0.355291	-0.142128	-0.67722	-2.62654	0.298186	0.407794	0.355291	0.142128	0.67722	0	0	0	0.352935	0.114243	0.6837	-0.000174533	0.0514872	0.0202107	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.0728	-0.298186	-0.407794	248	-85	2642	-30	-0.355291	-0.142128	-0.67722	-2.62654	0.298186	0.407794	0.355291	0.142128	0.67722	0	0	0	0.352935	0.114243	0.6837	0.000349066	0.0520108	0.0202107	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.0829	-0.298186	-0.407794	298	-129	2692	-30	-0.355291	-0.142128	-0.67722	-2.62654	0.298186	0.407794	0.355291	0.142128	0.67722	0	0	0	0.352935	0.114243	0.6837	0.0010472	0.0525344	0.0202107	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.0928	-0.298186	-0.407794	337	-129	2742	-30	-0.355291	-0.142128	-0.67722	-2.62654	0.298186	0.407794	0.355291	0.142128	0.67722	0	0	0	0.352935	0.114243	0.6837	0.0015708	0.0527089	0.0202107	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.1028	-0.298186	-0.407794	338	-129	2792	-30	-0.355291	-0.142128	-0.67722	-2.62654	0.298186	0.407794	0.355291	0.142128	0.67722	0	0	0	0.352935	0.114243	0.6837	0.0020944	0.0521853	0.0202107	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.1045	-0.301726	-0.410991	288	-99	2742	-29	-0.0692019	-0.109246	0.0728918	-2.6197	0.301726	0.410991	0.0692019	0.109246	-0.0728918	0	0	0	0.0668155	0.114243	-0.0672389	0.0020944	0.0521853	0.0197726	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.1128	-0.301726	-0.410991	238	-99	2692	-29	-0.0692019	-0.109246	0.0728918	-2.6197	0.301726	0.410991	0.0692019	0.109246	-0.0728918	0	0	0	0.0668155	0.114243	-0.0672389	0.00261799	0.0513127	0.0197726	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.1229	-0.301726	-0.410991	188	-99	2642	-29	-0.0692019	-0.109246	0.0728918	-2.6197	0.301726	0.410991	0.0692019	0.109246	-0.0728918	0	0	0	0.0668155	0.114243	-0.0672389	0.00401426	0.0492183	0.0197726	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.1328	-0.301726	-0.410991	138	-99	2592	-29	-0.0692019	-0.109246	0.0728918	-2.6197	0.301726	0.410991	0.0692019	0.109246	-0.0728918	0	0	0	0.0668155	0.114243	-0.0672389	0.00523599	0.047473	0.0197726	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.136	-0.304159	-0.410991	188	-97	2542	-29	-0.204376	-0.106966	0.0713261	-2.61733	0.304159	0.410991	0.204376	0.106966	-0.0713261	0	0	0	0.201807	0.114243	-0.0672389	0.00523599	0.047473	0.0197726	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.1428	-0.304159	-0.410991	202	-97	2492	-29	-0.204376	-0.106966	0.0713261	-2.61733	0.304159	0.410991	0.204376	0.106966	-0.0713261	0	0	0	0.201807	0.114243	-0.0672389	0.00663225	0.0460767	0.0197726	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.1528	-0.304159	-0.410991	202	-97	2442	-29	-0.204376	-0.106966	0.0713261	-2.61733	0.304159	0.410991	0.204376	0.106966	-0.0713261	0	0	0	0.201807	0.114243	-0.0672389	0.00767945	0.045204	0.0197726	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.1629	-0.304159	-0.410991	202	-97	2392	-29	-0.204376	-0.106966	0.0713261	-2.61733	0.304159	0.410991	0.204376	0.106966	-0.0713261	0	0	0	0.201807	0.114243	-0.0672389	0.010821	0.0427606	0.0197726	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.1693	-0.304159	-0.403392	152	-55	2342	-29	-0.070027	-0.0598009	0.175055	-2.61733	0.304159	0.403392	0.070027	0.0598009	-0.175055	0	0	0	0.0668155	0.0685638	-0.173086	0.010821	0.0427606	0.0197726	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.1729	-0.304159	-0.403392	102	-55	2302	-29	-0.070027	-0.0598009	0.175055	-2.61733	0.304159	0.403392	0.070027	0.0598009	-0.175055	0	0	0	0.0668155	0.0685638	-0.173086	0.0150098	0.0397935	0.0197726	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.1828	-0.304159	-0.403392	81	-55	2302	-29	-0.070027	-0.0598009	0.175055	-2.61733	0.304159	0.403392	0.070027	0.0598009	-0.175055	0	0	0	0.0668155	0.0685638	-0.173086	0.0197222	0.0363028	0.0197726	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.193	-0.304159	-0.403392	81	-55	2302	-29	-0.070027	-0.0598009	0.175055	-2.61733	0.304159	0.403392	0.070027	0.0598009	-0.175055	0	0	0	0.0668155	0.0685638	-0.173086	0.0214675	0.0350811	0.0197726	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.2028	-0.304159	-0.403392	81	-55	2302	-29	-0.070027	-0.0598009	0.175055	-2.61733	0.304159	0.403392	0.070027	0.0598009	-0.175055	0	0	0	0.0668155	0.0685638	-0.173086	0.0240855	0.0326377	0.0197726	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.2049	-0.304121	-0.397629	56	-105	2300	-32	-0.0423049	-0.141718	0.176836	-2.62698	0.304121	0.397629	0.0423049	0.141718	-0.176836	0	0	0	0.0349743	0.148198	-0.173086	0.0240855	0.0326377	0.0214683	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.2128	-0.304121	-0.397629	56	-128	2300	-32	-0.0423049	-0.141718	0.176836	-2.62698	0.304121	0.397629	0.0423049	0.141718	-0.176836	0	0	0	0.0349743	0.148198	-0.173086	0.0254818	0.0293215	0.0214683	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.2228	-0.304121	-0.397629	56	-128	2300	-32	-0.0423049	-0.141718	0.176836	-2.62698	0.304121	0.397629	0.0423049	0.141718	-0.176836	0	0	0	0.0349743	0.148198	-0.173086	0.0261799	0.0261799	0.0214683	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.2328	-0.304121	-0.397629	56	-128	2300	-32	-0.0423049	-0.141718	0.176836	-2.62698	0.304121	0.397629	0.0423049	0.141718	-0.176836	0	0	0	0.0349743	0.148198	-0.173086	0.0263545	0.0242601	0.0214683	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.2344	-0.304121	-0.396878	54	-132	2350	-32	-0.0401902	-0.145502	0.0805411	-2.62698	0.304121	0.396878	0.0401902	0.145502	-0.0805411	0	0	0	0.0349743	0.148198	-0.0780202	0.0263545	0.0242601	0.0214683	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.2428	-0.304121	-0.396878	54	-132	2377	-32	-0.0401902	-0.145502	0.0805411	-2.62698	0.304121	0.396878	0.0401902	0.145502	-0.0805411	0	0	0	0.0349743	0.148198	-0.0780202	0.0261799	0.021293	0.0214683	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.2529	-0.304121	-0.396878	54	-132	2377	-32	-0.0401902	-0.145502	0.0805411	-2.62698	0.304121	0.396878	0.0401902	0.145502	-0.0805411	0	0	0	0.0349743	0.148198	-0.0780202	0.0253073	0.0185005	0.0214683	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.2628	-0.304121	-0.396878	54	-132	2377	-32	-0.0401902	-0.145502	0.0805411	-2.62698	0.304121	0.396878	0.0401902	0.145502	-0.0805411	0	0	0	0.0349743	0.148198	-0.0780202	0.0244346	0.0171042	0.0214683	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.2697	-0.313479	-0.396878	104	-182	2427	-30	-0.181601	-0.213313	-0.0696817	-2.61847	0.313479	0.396878	0.181601	0.213313	0.0696817	0	0	0	0.178953	0.215804	0.0688611	0.0244346	0.0171042	0.0204982	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.2728	-0.313479	-0.396878	154	-193	2477	-30	-0.181601	-0.213313	-0.0696817	-2.61847	0.313479	0.396878	0.181601	0.213313	0.0696817	0	0	0	0.178953	0.215804	0.0688611	0.0226893	0.0148353	0.0204982	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.2828	-0.313479	-0.396878	181	-193	2497	-30	-0.181601	-0.213313	-0.0696817	-2.61847	0.313479	0.396878	0.181601	0.213313	0.0696817	0	0	0	0.178953	0.215804	0.0688611	0.0211185	0.0125664	0.0204982	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.2928	-0.313479	-0.396878	181	-193	2497	-30	-0.181601	-0.213313	-0.0696817	-2.61847	0.313479	0.396878	0.181601	0.213313	0.0696817	0	0	0	0.178953	0.215804	0.0688611	0.0198968	0.0101229	0.0204982	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.2977	-0.321101	-0.400152	182	-193	2508	-30	-0.181671	-0.212946	-0.0834564	-2.61215	0.321101	0.400152	0.181671	0.212946	0.0834564	0	0	0	0.178953	0.215804	0.0819764	0.0198968	0.0101229	0.0204982	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.3029	-0.321101	-0.400152	182	-193	2508	-30	-0.181671	-0.212946	-0.0834564	-2.61215	0.321101	0.400152	0.181671	0.212946	0.0834564	0	0	0	0.178953	0.215804	0.0819764	0.018675	0.00733038	0.0204982	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.3129	-0.321101	-0.400152	182	-193	2508	-30	-0.181671	-0.212946	-0.0834564	-2.61215	0.321101	0.400152	0.181671	0.212946	0.0834564	0	0	0	0.178953	0.215804	0.0819764	0.0181514	0.00575959	0.0204982	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.3229	-0.321101	-0.400152	182	-193	2508	-30	-0.181671	-0.212946	-0.0834564	-2.61215	0.321101	0.400152	0.181671	0.212946	0.0834564	0	0	0	0.178953	0.215804	0.0819764	0.0171042	0.00314159	0.0204982	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.3328	-0.321101	-0.400152	182	-193	2508	-30	-0.181671	-0.212946	-0.0834564	-2.61215	0.321101	0.400152	0.181671	0.212946	0.0834564	0	0	0	0.178953	0.215804	0.0819764	0.016057	0.000174533	0.0204982	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.3376	-0.324	-0.400152	132	-143	2508	-31	-0.0614594	-0.102483	-0.082956	-2.61051	0.324	0.400152	0.0614594	0.102483	0.082956	0	0	0	0.060628	0.103758	0.0819764	0.016057	0.000174533	0.020906	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.3428	-0.324	-0.400152	82	-93	2508	-31	-0.0614594	-0.102483	-0.082956	-2.61051	0.324	0.400152	0.0614594	0.102483	0.082956	0	0	0	0.060628	0.103758	0.0819764	0.0155334	-0.0010472	0.020906	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.3528	-0.324	-0.400152	73	-93	2508	-31	-0.0614594	-0.102483	-0.082956	-2.61051	0.324	0.400152	0.0614594	0.102483	0.082956	0	0	0	0.060628	0.103758	0.0819764	0.0151844	-0.00383972	0.020906	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.3628	-0.324	-0.400152	73	-93	2508	-31	-0.0614594	-0.102483	-0.082956	-2.61051	0.324	0.400152	0.0614594	0.102483	0.082956	0	0	0	0.060628	0.103758	0.0819764	0.0158825	-0.00750492	0.020906	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.3692	-0.324788	-0.399502	71	-43	2508	-32	-0.0582384	-0.0279882	-0.0831241	-2.60809	0.324788	0.399502	0.0582384	0.0279882	0.0831241	0	0	0	0.0589117	0.0298992	0.0819764	0.0158825	-0.00750492	0.0217442	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.3729	-0.324788	-0.399502	71	-26	2508	-32	-0.0582384	-0.0279882	-0.0831241	-2.60809	0.324788	0.399502	0.0582384	0.0279882	0.0831241	0	0	0	0.0589117	0.0298992	0.0819764	0.0172788	-0.0101229	0.0217442	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.3829	-0.324788	-0.399502	71	-26	2508	-32	-0.0582384	-0.0279882	-0.0831241	-2.60809	0.324788	0.399502	0.0582384	0.0279882	0.0831241	0	0	0	0.0589117	0.0298992	0.0819764	0.018326	-0.0120428	0.0217442	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.3929	-0.324788	-0.399502	71	-26	2508	-32	-0.0582384	-0.0279882	-0.0831241	-2.60809	0.324788	0.399502	0.0582384	0.0279882	0.0831241	0	0	0	0.0589117	0.0298992	0.0819764	0.0195477	-0.0150098	0.0217442	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.402	-0.325733	-0.399502	26	-21	2558	-33	-0.00860056	-0.0218941	-0.269895	-2.60767	0.325733	0.399502	0.00860056	0.0218941	0.269895	0	0	0	0.0132791	0.0262486	0.269317	0.0195477	-0.0150098	0.0225445	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.4028	-0.325733	-0.399502	26	-21	2608	-33	-0.00860056	-0.0218941	-0.269895	-2.60767	0.325733	0.399502	0.00860056	0.0218941	0.269895	0	0	0	0.0132791	0.0262486	0.269317	0.0200713	-0.0181514	0.0225445	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.4129	-0.325733	-0.399502	26	-21	2658	-33	-0.00860056	-0.0218941	-0.269895	-2.60767	0.325733	0.399502	0.00860056	0.0218941	0.269895	0	0	0	0.0132791	0.0262486	0.269317	0.0198968	-0.0216421	0.0225445	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.4228	-0.325733	-0.399502	26	-21	2658	-33	-0.00860056	-0.0218941	-0.269895	-2.60767	0.325733	0.399502	0.00860056	0.0218941	0.269895	0	0	0	0.0132791	0.0262486	0.269317	0.0193732	-0.0233874	0.0225445	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.4305	-0.326594	-0.399502	26	-22	2658	-35	-0.00875879	-0.0232673	-0.270155	-2.60727	0.326594	0.399502	0.00875879	0.0232673	0.270155	0	0	0	0.0132791	0.0298992	0.269317	0.0193732	-0.0233874	0.0235221	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.4328	-0.326594	-0.399502	26	-22	2658	-35	-0.00875879	-0.0232673	-0.270155	-2.60727	0.326594	0.399502	0.00875879	0.0232673	0.270155	0	0	0	0.0132791	0.0298992	0.269317	0.0185005	-0.0293215	0.0235221	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.4429	-0.326594	-0.399502	26	-22	2658	-35	-0.00875879	-0.0232673	-0.270155	-2.60727	0.326594	0.399502	0.00875879	0.0232673	0.270155	0	0	0	0.0132791	0.0298992	0.269317	0.0181514	-0.034383	0.0235221	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.4529	-0.326594	-0.399502	26	-22	2658	-35	-0.00875879	-0.0232673	-0.270155	-2.60727	0.326594	0.399502	0.00875879	0.0232673	0.270155	0	0	0	0.0132791	0.0298992	0.269317	0.018326	-0.03735	0.0235221	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.4628	-0.326594	-0.399502	26	-22	2658	-35	-0.00875879	-0.0232673	-0.270155	-2.60727	0.326594	0.399502	0.00875879	0.0232673	0.270155	0	0	0	0.0132791	0.0298992	0.269317	0.0181514	-0.0375246	0.0235221	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.4696	-0.331047	-0.396345	42	-69	2608	-35	-0.0258941	-0.075565	0.139759	-2.60575	0.331047	0.396345	0.0258941	0.075565	-0.139759	0	0	0	0.0216434	0.0707976	-0.142942	0.0181514	-0.0375246	0.0235359	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.4728	-0.331047	-0.396345	42	-69	2558	-35	-0.0258941	-0.075565	0.139759	-2.60575	0.331047	0.396345	0.0258941	0.075565	-0.139759	0	0	0	0.0216434	0.0707976	-0.142942	0.0178024	-0.0354302	0.0235359	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.4828	-0.331047	-0.396345	42	-69	2508	-35	-0.0258941	-0.075565	0.139759	-2.60575	0.331047	0.396345	0.0258941	0.075565	-0.139759	0	0	0	0.0216434	0.0707976	-0.142942	0.0167552	-0.031765	0.0235359	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.4929	-0.331047	-0.396345	42	-69	2458	-35	-0.0258941	-0.075565	0.139759	-2.60575	0.331047	0.396345	0.0258941	0.075565	-0.139759	0	0	0	0.0216434	0.0707976	-0.142942	0.016057	-0.0294961	0.0235359	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.5026	-0.333812	-0.390762	72	-119	2408	-35	-0.0594121	-0.159508	0.159919	-2.6049	0.333812	0.390762	0.0594121	0.159508	-0.159919	0	0	0	0.0531054	0.156015	-0.165486	0.016057	-0.0294961	0.0235359	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.5029	-0.333812	-0.390762	72	-145	2358	-35	-0.0594121	-0.159508	0.159919	-2.6049	0.333812	0.390762	0.0594121	0.159508	-0.159919	0	0	0	0.0531054	0.156015	-0.165486	0.0146608	-0.0260054	0.0235359	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.5128	-0.333812	-0.390762	72	-145	2314	-35	-0.0594121	-0.159508	0.159919	-2.6049	0.333812	0.390762	0.0594121	0.159508	-0.159919	0	0	0	0.0531054	0.156015	-0.165486	0.0129154	-0.0226893	0.0235359	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.5229	-0.333812	-0.390762	72	-145	2314	-35	-0.0594121	-0.159508	0.159919	-2.6049	0.333812	0.390762	0.0594121	0.159508	-0.159919	0	0	0	0.0531054	0.156015	-0.165486	0.0115192	-0.0202458	0.0235359	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
20.5323	-0.359139	-0.390762	45	-195	2331	-24	-0.0300047	-0.233166	0.137914	-2.59111	0.359139	0.390762	0.0300047	0.233166	-0.137914	0	0	0	0.0245523	0.230763	-0.142942	0.0115192	-0.0202458	0.0165158	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
