time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dx	dy	dz	dxd	dyd	dzd	dxNED	dyNED	dzNED	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	gravity
4.27389	0	0	0	0	0	0	0	0	0	0	0	0	-3.41123	0.0119585	0.0315706	0.0028414	-0.0112553	-0.0820118	0	0	0	0.00500249	-0.0104554	-0.0820143	-0.0331613	0.0136136	-0.0572318	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.28386	0	0	0	0	0	0	0	0	0	0	0	0	-3.41123	0.0119585	0.0315706	0.0028414	-0.0112553	-0.0820118	0	0	0	0.00500249	-0.0104554	-0.0820143	-0.0329867	0.0136136	-0.0572318	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.28728	0	0	0	0	0	0	0	0	0	0	0	0	-3.41137	0.0122503	0.0306131	-0.0125262	0.0725241	0.247388	0	0	0	-0.0166771	0.0702315	0.247804	-0.0329867	0.0136136	-0.0578557	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.29393	0	0	0	0	0	0	0	0	0	0	0	0	-3.41137	0.0122503	0.0306131	-0.0125262	0.0725241	0.247388	0	0	0	-0.0166771	0.0702315	0.247804	-0.0328122	0.0136136	-0.0578557	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.30398	0	0	0	0	0	0	0	0	0	0	0	0	-3.41137	0.0122503	0.0306131	-0.0125262	0.0725241	0.247388	0	0	0	-0.0166771	0.0702315	0.247804	-0.0326377	0.0136136	-0.0578557	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.31388	0	0	0	0	0	0	0	0	0	0	0	0	-3.41137	0.0122503	0.0306131	-0.0125262	0.0725241	0.247388	0	0	0	-0.0166771	0.0702315	0.247804	-0.0324631	0.013439	-0.0578557	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.32385	0	0	0	0	0	0	0	0	0	0	0	0	-3.41137	0.0122503	0.0306131	-0.0125262	0.0725241	0.247388	0	0	0	-0.0166771	0.0702315	0.247804	-0.0324631	0.0136136	-0.0578557	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.32652	0	0	0	0	0	0	0	0	0	0	0	0	-3.41123	0.0119585	0.0268398	0.00246864	-0.011462	-0.0960993	0	0	0	0.00500249	-0.0104554	-0.0961156	-0.0324631	0.0136136	-0.0571234	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.33384	0	0	0	0	0	0	0	0	0	0	0	0	-3.41123	0.0119585	0.0268398	0.00246864	-0.011462	-0.0960993	0	0	0	0.00500249	-0.0104554	-0.0961156	-0.0324631	0.0137881	-0.0571234	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.34385	0	0	0	0	0	0	0	0	0	0	0	0	-3.41123	0.0119585	0.0268398	0.00246864	-0.011462	-0.0960993	0	0	0	0.00500249	-0.0104554	-0.0961156	-0.0324631	0.0137881	-0.0571234	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.35385	0	0	0	0	0	0	0	0	0	0	0	0	-3.41123	0.0119585	0.0268398	0.00246864	-0.011462	-0.0960993	0	0	0	0.00500249	-0.0104554	-0.0961156	-0.0322886	0.0141372	-0.0571234	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.35409	0	0	0	0	0	0	0	0	0	0	0	0	-3.41124	0.0038192	0.0306131	-0.0147152	0.114373	0.246816	0	0	0	-0.0166771	0.111943	0.247804	-0.0322886	0.0141372	-0.0542893	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.3639	0	0	0	0	0	0	0	0	0	0	0	0	-3.41124	0.0038192	0.0306131	-0.0147152	0.114373	0.246816	0	0	0	-0.0166771	0.111943	0.247804	-0.0324631	0.0143117	-0.0542893	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.37385	0	0	0	0	0	0	0	0	0	0	0	0	-3.41124	0.0038192	0.0306131	-0.0147152	0.114373	0.246816	0	0	0	-0.0166771	0.111943	0.247804	-0.0328122	0.0144862	-0.0542893	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.38386	0	0	0	0	0	0	0	0	0	0	0	0	-3.41124	0.0038192	0.0306131	-0.0147152	0.114373	0.246816	0	0	0	-0.0166771	0.111943	0.247804	-0.0328122	0.0144862	-0.0542893	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.38715	0	0	0	0	0	0	0	0	0	0	0	0	-3.41124	0.0038192	0.0268398	-0.0610092	0.186774	-0.0968806	0	0	0	-0.0475919	0.191022	-0.0961156	-0.0328122	0.0144862	-0.0542893	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.39392	0	0	0	0	0	0	0	0	0	0	0	0	-3.41124	0.0038192	0.0268398	-0.0610092	0.186774	-0.0968806	0	0	0	-0.0475919	0.191022	-0.0961156	-0.0331613	0.0146608	-0.0542893	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.40393	0	0	0	0	0	0	0	0	0	0	0	0	-3.41124	0.0038192	0.0268398	-0.0610092	0.186774	-0.0968806	0	0	0	-0.0475919	0.191022	-0.0961156	-0.0333358	0.0150098	-0.0542893	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.41391	0	0	0	0	0	0	0	0	0	0	0	0	-3.41124	0.0038192	0.0268398	-0.0610092	0.186774	-0.0968806	0	0	0	-0.0475919	0.191022	-0.0961156	-0.0336849	0.0150098	-0.0542893	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.4239	0	0	0	0	0	0	0	0	0	0	0	0	-3.41124	0.0038192	0.0268398	-0.0610092	0.186774	-0.0968806	0	0	0	-0.0475919	0.191022	-0.0961156	-0.0340339	0.0151844	-0.0542893	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.42451	0	0	0	0	0	0	0	0	0	0	0	0	-3.41246	0.0197468	0.0382024	-0.0446538	0.194165	0.410905	0	0	0	-0.0475919	0.191022	0.412047	-0.0340339	0.0151844	-0.0586585	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.43386	0	0	0	0	0	0	0	0	0	0	0	0	-3.41246	0.0197468	0.0382024	-0.0446538	0.194165	0.410905	0	0	0	-0.0475919	0.191022	0.412047	-0.034383	0.0155334	-0.0586585	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.44389	0	0	0	0	0	0	0	0	0	0	0	0	-3.41246	0.0197468	0.0382024	-0.0446538	0.194165	0.410905	0	0	0	-0.0475919	0.191022	0.412047	-0.0349066	0.015708	-0.0586585	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.45126	0	0	0	0	0	0	0	0	0	0	0	0	-3.41348	0.0241422	0.0355065	-0.078281	0.156774	-0.235799	0	0	0	-0.0603968	0.164353	-0.235898	-0.0349066	0.015708	-0.0596732	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.45388	0	0	0	0	0	0	0	0	0	0	0	0	-3.41348	0.0241422	0.0355065	-0.078281	0.156774	-0.235799	0	0	0	-0.0603968	0.164353	-0.235898	-0.0354302	0.015708	-0.0596732	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.46394	0	0	0	0	0	0	0	0	0	0	0	0	-3.41348	0.0241422	0.0355065	-0.078281	0.156774	-0.235799	0	0	0	-0.0603968	0.164353	-0.235898	-0.0356047	0.0158825	-0.0596732	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.47397	0	0	0	0	0	0	0	0	0	0	0	0	-3.41348	0.0241422	0.0355065	-0.078281	0.156774	-0.235799	0	0	0	-0.0603968	0.164353	-0.235898	-0.0363028	0.0158825	-0.0596732	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.48388	0	0	0	0	0	0	0	0	0	0	0	0	-3.41348	0.0241422	0.0355065	-0.078281	0.156774	-0.235799	0	0	0	-0.0603968	0.164353	-0.235898	-0.0368264	0.016057	-0.0596732	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.4922	0	0	0	0	0	0	0	0	0	0	0	0	-3.41246	0.0197468	0.0355065	0.0335096	-0.236815	-0.207282	0	0	0	0.0275003	-0.235473	-0.20968	-0.0368264	0.016057	-0.0586585	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.49392	0	0	0	0	0	0	0	0	0	0	0	0	-3.41246	0.0197468	0.0355065	0.0335096	-0.236815	-0.207282	0	0	0	0.0275003	-0.235473	-0.20968	-0.0371755	0.016057	-0.0586585	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.50385	0	0	0	0	0	0	0	0	0	0	0	0	-3.41246	0.0197468	0.0355065	0.0335096	-0.236815	-0.207282	0	0	0	0.0275003	-0.235473	-0.20968	-0.0376991	0.0158825	-0.0586585	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.51385	0	0	0	0	0	0	0	0	0	0	0	0	-3.41246	0.0197468	0.0355065	0.0335096	-0.236815	-0.207282	0	0	0	0.0275003	-0.235473	-0.20968	-0.0380482	0.016057	-0.0586585	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.51771	0	0	0	0	0	0	0	0	0	0	0	0	-3.41202	0.0145017	0.026922	0.00969312	-0.127294	-0.208184	0	0	0	0.0106045	-0.12474	-0.20968	-0.0380482	0.016057	-0.0569059	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.5239	0	0	0	0	0	0	0	0	0	0	0	0	-3.41202	0.0145017	0.026922	0.00969312	-0.127294	-0.208184	0	0	0	0.0106045	-0.12474	-0.20968	-0.0383972	0.016057	-0.0569059	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.53391	0	0	0	0	0	0	0	0	0	0	0	0	-3.41202	0.0145017	0.026922	0.00969312	-0.127294	-0.208184	0	0	0	0.0106045	-0.12474	-0.20968	-0.0383972	0.016057	-0.0569059	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.54397	0	0	0	0	0	0	0	0	0	0	0	0	-3.41202	0.0145017	0.026922	0.00969312	-0.127294	-0.208184	0	0	0	0.0106045	-0.12474	-0.20968	-0.0385718	0.015708	-0.0569059	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.55389	0	0	0	0	0	0	0	0	0	0	0	0	-3.41202	0.0145017	0.026922	0.00969312	-0.127294	-0.208184	0	0	0	0.0106045	-0.12474	-0.20968	-0.0385718	0.015708	-0.0569059	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.56077	0	0	0	0	0	0	0	0	0	0	0	0	-3.41202	0.0145017	0.0226503	0.0112157	-0.126557	-0.165932	0	0	0	0.0106045	-0.12474	-0.167342	-0.0385718	0.015708	-0.0569059	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.56384	0	0	0	0	0	0	0	0	0	0	0	0	-3.41202	0.0145017	0.0226503	0.0112157	-0.126557	-0.165932	0	0	0	0.0106045	-0.12474	-0.167342	-0.0387463	0.0155334	-0.0569059	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.57385	0	0	0	0	0	0	0	0	0	0	0	0	-3.41202	0.0145017	0.0226503	0.0112157	-0.126557	-0.165932	0	0	0	0.0106045	-0.12474	-0.167342	-0.0387463	0.0155334	-0.0569059	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.58385	0	0	0	0	0	0	0	0	0	0	0	0	-3.41202	0.0145017	0.0226503	0.0112157	-0.126557	-0.165932	0	0	0	0.0106045	-0.12474	-0.167342	-0.0387463	0.0153589	-0.0569059	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.58448	0	0	0	0	0	0	0	0	0	0	0	0	-3.41174	0.0156053	0.0226503	0.011735	-0.126275	-0.151164	0	0	0	0.0106045	-0.12474	-0.152516	-0.0387463	0.0153589	-0.0566985	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.5939	0	0	0	0	0	0	0	0	0	0	0	0	-3.41174	0.0156053	0.0226503	0.011735	-0.126275	-0.151164	0	0	0	0.0106045	-0.12474	-0.152516	-0.0389208	0.0151844	-0.0566985	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.60396	0	0	0	0	0	0	0	0	0	0	0	0	-3.41174	0.0156053	0.0226503	0.011735	-0.126275	-0.151164	0	0	0	0.0106045	-0.12474	-0.152516	-0.0392699	0.0148353	-0.0566985	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.61388	0	0	0	0	0	0	0	0	0	0	0	0	-3.41174	0.0156053	0.0226503	0.011735	-0.126275	-0.151164	0	0	0	0.0106045	-0.12474	-0.152516	-0.039619	0.0146608	-0.0566985	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.62289	0	0	0	0	0	0	0	0	0	0	0	0	-3.4118	0.0156053	0.0171242	-0.0162087	-0.0649512	-0.151058	0	0	0	-0.0137142	-0.0620523	-0.152516	-0.039619	0.0146608	-0.0566985	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.6239	0	0	0	0	0	0	0	0	0	0	0	0	-3.4118	0.0156053	0.0171242	-0.0162087	-0.0649512	-0.151058	0	0	0	-0.0137142	-0.0620523	-0.152516	-0.039968	0.0141372	-0.0566985	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.63384	0	0	0	0	0	0	0	0	0	0	0	0	-3.4118	0.0156053	0.0171242	-0.0162087	-0.0649512	-0.151058	0	0	0	-0.0137142	-0.0620523	-0.152516	-0.0410152	0.0136136	-0.0566985	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.64385	0	0	0	0	0	0	0	0	0	0	0	0	-3.4118	0.0156053	0.0171242	-0.0162087	-0.0649512	-0.151058	0	0	0	-0.0137142	-0.0620523	-0.152516	-0.0424115	0.0127409	-0.0566985	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.65205	0	0	0	0	0	0	0	0	0	0	0	0	-3.41127	0.0156053	0.0171242	0.0341331	-0.0608665	-0.062593	0	0	0	0.0333261	-0.0620523	-0.0618592	-0.0424115	0.0127409	-0.0566985	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.65387	0	0	0	0	0	0	0	0	0	0	0	0	-3.41127	0.0156053	0.0171242	0.0341331	-0.0608665	-0.062593	0	0	0	0.0333261	-0.0620523	-0.0618592	-0.0436332	0.0123918	-0.0566985	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.66387	0	0	0	0	0	0	0	0	0	0	0	0	-3.41127	0.0156053	0.0171242	0.0341331	-0.0608665	-0.062593	0	0	0	0.0333261	-0.0620523	-0.0618592	-0.0453786	0.0115192	-0.0566985	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.67388	0	0	0	0	0	0	0	0	0	0	0	0	-3.41127	0.0156053	0.0171242	0.0341331	-0.0608665	-0.062593	0	0	0	0.0333261	-0.0620523	-0.0618592	-0.047822	0.0106465	-0.0566985	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.68387	0	0	0	0	0	0	0	0	0	0	0	0	-3.41127	0.0156053	0.0171242	0.0341331	-0.0608665	-0.062593	0	0	0	0.0333261	-0.0620523	-0.0618592	-0.0497419	0.00994838	-0.0566985	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.68708	0	0	0	0	0	0	0	0	0	0	0	0	-3.41104	0.0144645	0.0171242	-0.005667	-0.0629064	-0.0610309	0	0	0	-0.00608746	-0.0620523	-0.0618592	-0.0497419	0.00994838	-0.0561657	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.69386	0	0	0	0	0	0	0	0	0	0	0	0	-3.41104	0.0144645	0.0171242	-0.005667	-0.0629064	-0.0610309	0	0	0	-0.00608746	-0.0620523	-0.0618592	-0.0511381	0.00942478	-0.0561657	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.70384	0	0	0	0	0	0	0	0	0	0	0	0	-3.41104	0.0144645	0.0171242	-0.005667	-0.0629064	-0.0610309	0	0	0	-0.00608746	-0.0620523	-0.0618592	-0.0534071	0.00855211	-0.0561657	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.71385	0	0	0	0	0	0	0	0	0	0	0	0	-3.41104	0.0144645	0.0171242	-0.005667	-0.0629064	-0.0610309	0	0	0	-0.00608746	-0.0620523	-0.0618592	-0.0558505	0.00785398	-0.0561657	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.72032	0	0	0	0	0	0	0	0	0	0	0	0	-3.41104	0.0190568	0.0211339	-0.0174396	0.137088	-0.0620593	0	0	0	-0.00608746	0.138148	-0.0618592	-0.0558505	0.00785398	-0.0574405	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.72389	0	0	0	0	0	0	0	0	0	0	0	0	-3.41104	0.0190568	0.0211339	-0.0174396	0.137088	-0.0620593	0	0	0	-0.00608746	0.138148	-0.0618592	-0.0570723	0.00733038	-0.0574405	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.73389	0	0	0	0	0	0	0	0	0	0	0	0	-3.41104	0.0190568	0.0211339	-0.0174396	0.137088	-0.0620593	0	0	0	-0.00608746	0.138148	-0.0618592	-0.0596903	0.00680678	-0.0574405	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.74385	0	0	0	0	0	0	0	0	0	0	0	0	-3.41104	0.0190568	0.0211339	-0.0174396	0.137088	-0.0620593	0	0	0	-0.00608746	0.138148	-0.0618592	-0.0626573	0.00593412	-0.0574405	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.75365	0	0	0	0	0	0	0	0	0	0	0	0	-3.41104	0.0179144	0.0211339	-0.0115871	-0.0352719	-0.118385	0	0	0	-0.00608746	-0.0342793	-0.119085	-0.0626573	0.00593412	-0.0566	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.7539	0	0	0	0	0	0	0	0	0	0	0	0	-3.41104	0.0179144	0.0211339	-0.0115871	-0.0352719	-0.118385	0	0	0	-0.00608746	-0.0342793	-0.119085	-0.0652753	0.00558505	-0.0566	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.76387	0	0	0	0	0	0	0	0	0	0	0	0	-3.41104	0.0179144	0.0211339	-0.0115871	-0.0352719	-0.118385	0	0	0	-0.00608746	-0.0342793	-0.119085	-0.0675442	0.00523599	-0.0566	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.77392	0	0	0	0	0	0	0	0	0	0	0	0	-3.41104	0.0179144	0.0211339	-0.0115871	-0.0352719	-0.118385	0	0	0	-0.00608746	-0.0342793	-0.119085	-0.068766	0.00506145	-0.0566	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.78384	0	0	0	0	0	0	0	0	0	0	0	0	-3.41104	0.0179144	0.0211339	-0.0115871	-0.0352719	-0.118385	0	0	0	-0.00608746	-0.0342793	-0.119085	-0.0710349	0.00471239	-0.0566	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.78727	0	0	0	0	0	0	0	0	0	0	0	0	-3.41159	0.0190568	0.0171508	-0.0322304	0.12845	-0.117699	0	0	0	-0.0163932	0.130159	-0.119085	-0.0710349	0.00471239	-0.0574405	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.79394	0	0	0	0	0	0	0	0	0	0	0	0	-3.41159	0.0190568	0.0171508	-0.0322304	0.12845	-0.117699	0	0	0	-0.0163932	0.130159	-0.119085	-0.0729548	0.00418879	-0.0574405	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.80386	0	0	0	0	0	0	0	0	0	0	0	0	-3.41159	0.0190568	0.0171508	-0.0322304	0.12845	-0.117699	0	0	0	-0.0163932	0.130159	-0.119085	-0.0745256	0.00383972	-0.0574405	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.81387	0	0	0	0	0	0	0	0	0	0	0	0	-3.41159	0.0190568	0.0171508	-0.0322304	0.12845	-0.117699	0	0	0	-0.0163932	0.130159	-0.119085	-0.0753982	0.00366519	-0.0574405	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.81778	0	0	0	0	0	0	0	0	0	0	0	0	-3.41159	0.0222923	0.0171508	0.034706	0.00575151	0.1397	0	0	0	0.0243428	0.00385431	0.141938	-0.0753982	0.00366519	-0.057191	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.82385	0	0	0	0	0	0	0	0	0	0	0	0	-3.41159	0.0222923	0.0171508	0.034706	0.00575151	0.1397	0	0	0	0.0243428	0.00385431	0.141938	-0.0764454	0.00331613	-0.057191	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.83389	0	0	0	0	0	0	0	0	0	0	0	0	-3.41159	0.0222923	0.0171508	0.034706	0.00575151	0.1397	0	0	0	0.0243428	0.00385431	0.141938	-0.0771436	0.00296706	-0.057191	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.84385	0	0	0	0	0	0	0	0	0	0	0	0	-3.41159	0.0222923	0.0171508	0.034706	0.00575151	0.1397	0	0	0	0.0243428	0.00385431	0.141938	-0.0773181	0.00279253	-0.057191	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.85169	0	0	0	0	0	0	0	0	0	0	0	0	-3.41212	0.0222923	0.0171508	-0.00498184	0.00334359	0.14274	0	0	0	-0.0157986	0.00385431	0.141938	-0.0773181	0.00279253	-0.057191	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.85387	0	0	0	0	0	0	0	0	0	0	0	0	-3.41212	0.0222923	0.0171508	-0.00498184	0.00334359	0.14274	0	0	0	-0.0157986	0.00385431	0.141938	-0.0778417	0.00244346	-0.057191	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.86389	0	0	0	0	0	0	0	0	0	0	0	0	-3.41212	0.0222923	0.0171508	-0.00498184	0.00334359	0.14274	0	0	0	-0.0157986	0.00385431	0.141938	-0.0780162	0.0020944	-0.057191	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.87384	0	0	0	0	0	0	0	0	0	0	0	0	-3.41212	0.0222923	0.0171508	-0.00498184	0.00334359	0.14274	0	0	0	-0.0157986	0.00385431	0.141938	-0.0780162	0.00174533	-0.057191	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.88385	0	0	0	0	0	0	0	0	0	0	0	0	-3.41212	0.0222923	0.0171508	-0.00498184	0.00334359	0.14274	0	0	0	-0.0157986	0.00385431	0.141938	-0.0780162	0.0015708	-0.057191	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.886	0	0	0	0	0	0	0	0	0	0	0	0	-3.41159	0.0218994	0.00752293	0.0391805	-0.012382	-0.164305	0	0	0	0.0510956	-0.0150515	-0.160771	-0.0780162	0.0015708	-0.0568516	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.89386	0	0	0	0	0	0	0	0	0	0	0	0	-3.41159	0.0218994	0.00752293	0.0391805	-0.012382	-0.164305	0	0	0	0.0510956	-0.0150515	-0.160771	-0.0780162	0.0015708	-0.0568516	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.90387	0	0	0	0	0	0	0	0	0	0	0	0	-3.41159	0.0218994	0.00752293	0.0391805	-0.012382	-0.164305	0	0	0	0.0510956	-0.0150515	-0.160771	-0.0778417	0.00139626	-0.0568516	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.91384	0	0	0	0	0	0	0	0	0	0	0	0	-3.41159	0.0218994	0.00752293	0.0391805	-0.012382	-0.164305	0	0	0	0.0510956	-0.0150515	-0.160771	-0.0776672	0.00139626	-0.0568516	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.91697	0	0	0	0	0	0	0	0	0	0	0	0	-3.40876	0.0218994	0.00752293	-0.026072	-0.0160744	-0.159206	0	0	0	-0.0145177	-0.0150515	-0.160771	-0.0776672	0.00139626	-0.0568516	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.9239	0	0	0	0	0	0	0	0	0	0	0	0	-3.40876	0.0218994	0.00752293	-0.026072	-0.0160744	-0.159206	0	0	0	-0.0145177	-0.0150515	-0.160771	-0.0776672	0.0015708	-0.0568516	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.93386	0	0	0	0	0	0	0	0	0	0	0	0	-3.40876	0.0218994	0.00752293	-0.026072	-0.0160744	-0.159206	0	0	0	-0.0145177	-0.0150515	-0.160771	-0.0774926	0.00174533	-0.0568516	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.94389	0	0	0	0	0	0	0	0	0	0	0	0	-3.40876	0.0218994	0.00752293	-0.026072	-0.0160744	-0.159206	0	0	0	-0.0145177	-0.0150515	-0.160771	-0.0774926	0.00191986	-0.0568516	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.94818	0	0	0	0	0	0	0	0	0	0	0	0	-3.40876	0.0274819	0.0142687	-0.0272929	0.0230952	-0.15918	0	0	0	-0.0135018	0.0242293	-0.160771	-0.0774926	0.00191986	-0.0583413	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.95388	0	0	0	0	0	0	0	0	0	0	0	0	-3.40876	0.0274819	0.0142687	-0.0272929	0.0230952	-0.15918	0	0	0	-0.0135018	0.0242293	-0.160771	-0.0774926	0.00174533	-0.0583413	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.96391	0	0	0	0	0	0	0	0	0	0	0	0	-3.40876	0.0274819	0.0142687	-0.0272929	0.0230952	-0.15918	0	0	0	-0.0135018	0.0242293	-0.160771	-0.0776672	0.00174533	-0.0583413	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.97388	0	0	0	0	0	0	0	0	0	0	0	0	-3.40876	0.0274819	0.0142687	-0.0272929	0.0230952	-0.15918	0	0	0	-0.0135018	0.0242293	-0.160771	-0.0778417	0.00191986	-0.0583413	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.98383	0	0	0	0	1020	0	0	0	0	0	0	0	-3.40876	0.0274819	0.0142687	-0.0272929	0.0230952	-0.15918	0	0	0	-0.0135018	0.0242293	-0.160771	-0.0778417	0.00191986	-0.0583413	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
4.98571	0	0	0	0	1020	0	0	0	0	0	0	0	-3.40876	0.0282378	0.0195582	0.0234065	0.121647	0.564369	0	0	0	-0.0135018	0.121558	0.564712	-0.0778417	0.00191986	-0.0583662	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
