time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dx	dy	dz	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.77215	0	0	0	0	0	0	0	0	0	0	0	0	-3.26219	-0.318038	0.217047	-0.0215775	-0.202006	-0.0238526	0	0	0	-0.103673	0.0232129	-0.0376366	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.78218	0	0	0	0	0	0	0	0	0	0	0	0	-3.26219	-0.318038	0.217047	-0.0215775	-0.202006	-0.0238526	0	0	0	-0.103847	0.0233874	-0.0376366	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.79217	0	0	0	0	0	0	0	0	0	0	0	0	-3.26219	-0.318038	0.217047	-0.0215775	-0.202006	-0.0238526	0	0	0	-0.103847	0.0233874	-0.0376366	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.80218	0	0	0	0	0	0	0	0	0	0	0	0	-3.26219	-0.318038	0.217047	-0.0215775	-0.202006	-0.0238526	0	0	0	-0.103673	0.0233874	-0.0376366	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.80449	0	0	0	0	0	0	0	0	0	0	0	0	-3.26254	-0.318038	0.217047	0.0276165	-0.190952	0.448916	0	0	0	-0.103673	0.0233874	-0.0376366	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.81214	0	0	0	0	0	0	0	0	0	0	0	0	-3.26254	-0.318038	0.217047	0.0276165	-0.190952	0.448916	0	0	0	-0.103847	0.0233874	-0.0376366	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.82215	0	0	0	0	0	0	0	0	0	0	0	0	-3.26254	-0.318038	0.217047	0.0276165	-0.190952	0.448916	0	0	0	-0.104022	0.0232129	-0.0376366	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.83216	0	0	0	0	0	0	0	0	0	0	0	0	-3.26254	-0.318038	0.217047	0.0276165	-0.190952	0.448916	0	0	0	-0.104196	0.0232129	-0.0376366	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.83837	0	0	0	0	0	0	0	0	0	0	0	0	-3.26534	-0.318038	0.23103	-0.0288576	-0.19304	0.454847	0	0	0	-0.104196	0.0232129	-0.0376366	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.8422	0	0	0	0	0	0	0	0	0	0	0	0	-3.26534	-0.318038	0.23103	-0.0288576	-0.19304	0.454847	0	0	0	-0.104545	0.0232129	-0.0376366	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.85216	0	0	0	0	0	0	0	0	0	0	0	0	-3.26534	-0.318038	0.23103	-0.0288576	-0.19304	0.454847	0	0	0	-0.104545	0.0233874	-0.0376366	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.86215	0	0	0	0	0	0	0	0	0	0	0	0	-3.26534	-0.318038	0.23103	-0.0288576	-0.19304	0.454847	0	0	0	-0.104545	0.0233874	-0.0376366	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.86675	0	0	0	0	0	0	0	0	0	0	0	0	-3.26254	-0.315121	0.252164	0.162208	0.0285037	0.731206	0	0	0	-0.104545	0.0233874	-0.0386939	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.87218	0	0	0	0	0	0	0	0	0	0	0	0	-3.26254	-0.315121	0.252164	0.162208	0.0285037	0.731206	0	0	0	-0.10472	0.0233874	-0.0386939	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.88223	0	0	0	0	0	0	0	0	0	0	0	0	-3.26254	-0.315121	0.252164	0.162208	0.0285037	0.731206	0	0	0	-0.104894	0.0233874	-0.0386939	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.89235	0	0	0	0	0	0	0	0	0	0	0	0	-3.26254	-0.315121	0.252164	0.162208	0.0285037	0.731206	0	0	0	-0.105243	0.0233874	-0.0386939	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.90217	0	0	0	0	0	0	0	0	0	0	0	0	-3.26254	-0.315121	0.252164	0.162208	0.0285037	0.731206	0	0	0	-0.105418	0.0232129	-0.0386939	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
