time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	xk	yk	zk	dx	dy	dz	dxd	dyd	dzd	dxk	dyk	dzk	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.89478	0	0	0	0	0	0	0	0	0	0	0	0	-4.24572	-0.0215674	0.121396	-4.23726	-0.0286734	0.114563	0.324921	-0.344796	0.334718	0.0763919	-0.0793447	0.00378267	0	0	0	-0.172962	0.0251327	0.012523	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.9047	0	0	0	0	0	0	0	0	0	0	0	0	-4.24572	-0.0215674	0.121396	-4.23606	-0.030457	0.117026	0.373448	-0.34183	0.283166	0.0884131	-0.0791348	0.00842998	0	0	0	-0.173137	0.0251327	0.012523	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.90826	0	0	0	0	0	0	0	0	0	0	0	0	-4.24372	-0.0339644	0.121396	-4.23626	-0.0340978	0.119317	0.125131	-0.367466	0.356657	0.0631251	-0.0838594	0.0189743	0	0	0	-0.173137	0.0251327	0.0155782	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.91466	0	0	0	0	0	0	0	0	0	0	0	0	-4.24372	-0.0339644	0.121396	-4.23642	-0.0372401	0.121365	0.179107	-0.361003	0.339841	0.0579669	-0.0866397	0.0244984	0	0	0	-0.173311	0.0249582	0.0155782	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.92468	0	0	0	0	0	0	0	0	0	0	0	0	-4.24372	-0.0339644	0.121396	-4.23627	-0.0399171	0.123151	0.22952	-0.356029	0.31378	0.0600019	-0.0878826	0.0274066	0	0	0	-0.173486	0.0249582	0.0155782	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.93464	0	0	0	0	0	0	0	0	0	0	0	0	-4.24372	-0.0339644	0.121396	-4.23579	-0.0421668	0.124665	0.274889	-0.352753	0.279096	0.0660855	-0.0880739	0.0282623	0	0	0	-0.174009	0.0247837	0.0155782	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.93796	0	0	0	0	0	0	0	0	0	0	0	0	-4.24372	-0.0402443	0.121396	-4.23687	-0.0444948	0.126088	0.0779297	-0.117045	0.358562	0.0401487	-0.0852634	0.0348477	0	0	0	-0.174009	0.0247837	0.0157999	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.9447	0	0	0	0	0	0	0	0	0	0	0	0	-4.24372	-0.0402443	0.121396	-4.23764	-0.0463563	0.127313	0.137119	-0.109802	0.342756	0.0348134	-0.0822286	0.0368522	0	0	0	-0.174358	0.0247837	0.0157999	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.95472	0	0	0	0	0	0	0	0	0	0	0	0	-4.24372	-0.0402443	0.121396	-4.23788	-0.0478102	0.128327	0.19283	-0.104193	0.316702	0.037813	-0.0785987	0.036562	0	0	0	-0.174533	0.0246091	0.0157999	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.96466	0	0	0	0	0	0	0	0	0	0	0	0	-4.24372	-0.0402443	0.121396	-4.23762	-0.0489075	0.129122	0.243347	-0.100338	0.281165	0.0457135	-0.074463	0.0345445	0	0	0	-0.174882	0.0246091	0.0157999	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.97464	0	0	0	0	0	0	0	0	0	0	0	0	-4.24372	-0.0402443	0.121396	-4.23694	-0.049696	0.129691	0.287006	-0.0984036	0.237242	0.0565905	-0.0700148	0.0311393	0	0	0	-0.175057	0.0244346	0.0157999	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.97541	0	0	0	0	0	0	0	0	0	0	0	0	-4.2456	-0.0416506	0.121163	-4.23914	-0.0505295	0.129553	-0.0785789	-0.122929	0.0569672	0.0153215	-0.0655055	0.0328866	0	0	0	-0.175057	0.0244346	0.0157999	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.98465	0	0	0	0	0	0	0	0	0	0	0	0	-4.2456	-0.0416506	0.121163	-4.24133	-0.0511138	0.129342	-0.0693469	-0.119922	0.0730826	-0.00441274	-0.0611024	0.0319705	0	0	0	-0.175231	0.0244346	0.0157999	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.9947	0	0	0	0	0	0	0	0	0	0	0	0	-4.2456	-0.0416506	0.121163	-4.24317	-0.0514817	0.129088	-0.0574011	-0.116714	0.0872595	-0.0160403	-0.0565285	0.0300524	0	0	0	-0.175231	0.0244346	0.0157999	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.00426	0	0	0	0	0	0	0	0	0	0	0	0	-4.2456	-0.0416506	0.119684	-4.2448	-0.0511955	0.127222	-0.172093	0.0512071	-0.49262	-0.0273854	-0.048971	0.0181681	0	0	0	-0.175231	0.0244346	0.0156443	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.00469	0	0	0	0	0	0	0	0	0	0	0	0	-4.2456	-0.0416506	0.119684	-4.24675	-0.0507868	0.125373	-0.25453	0.0428346	-0.456391	-0.0456825	-0.0421941	0.010663	0	0	0	-0.175231	0.0242601	0.0156443	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.01467	0	0	0	0	0	0	0	0	0	0	0	0	-4.2456	-0.0416506	0.119684	-4.24901	-0.0502909	0.123637	-0.329507	0.0369693	-0.406167	-0.0667223	-0.0358039	0.00538103	0	0	0	-0.175231	0.0242601	0.0156443	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.02465	0	0	0	0	0	0	0	0	0	0	0	0	-4.2456	-0.0416506	0.119684	-4.2515	-0.0497295	0.122069	-0.394661	0.0337961	-0.343531	-0.0882642	-0.0298534	0.00196442	0	0	0	-0.175231	0.0242601	0.0156443	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.03468	0	0	0	0	0	0	0	0	0	0	0	0	-4.2456	-0.0416506	0.119684	-4.25409	-0.04912	0.120715	-0.447939	0.0334151	-0.270458	-0.109004	-0.0244161	0.000188163	0	0	0	-0.175231	0.0242601	0.0156443	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.04103	0	0	0	0	0	0	0	0	0	0	0	0	-4.24203	-0.0156075	0.0873576	-4.25274	-0.044023	0.114479	-0.0590726	0.0594802	-0.1159	-0.0689841	-0.0088208	-0.023622	0	0	0	-0.175231	0.0242601	0.00949155	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.04466	0	0	0	0	0	0	0	0	0	0	0	0	-4.24203	-0.0156075	0.0873576	-4.25123	-0.0393354	0.108874	-0.0777968	0.0574808	-0.105375	-0.0523991	0.0046552	-0.0400523	0	0	0	-0.175057	0.0244346	0.00949155	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.05468	0	0	0	0	0	0	0	0	0	0	0	0	-4.24203	-0.0156075	0.0873576	-4.24994	-0.0350684	0.103889	-0.0944039	0.0559924	-0.0917225	-0.0433021	0.0154799	-0.052026	0	0	0	-0.174882	0.0244346	0.00949155	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.06462	0	0	0	0	0	0	0	0	0	0	0	0	-4.24203	-0.0156075	0.0873576	-4.24894	-0.0312221	0.0995079	-0.10837	0.0550602	-0.0753967	-0.0386649	0.0243226	-0.0603749	0	0	0	-0.174533	0.0244346	0.00949155	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.07151	0	0	0	0	0	0	0	0	0	0	0	0	-4.2406	-0.0156075	0.0828327	-4.24576	-0.0280076	0.0947634	0.147826	-0.0370768	-0.184736	0.00307659	0.0290578	-0.0761133	0	0	0	-0.174533	0.0244346	0.008855	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.07462	0	0	0	0	0	0	0	0	0	0	0	0	-4.2406	-0.0156075	0.0828327	-4.24298	-0.0251996	0.090542	0.113172	-0.0434075	-0.206549	0.0207233	0.0327337	-0.0853761	0	0	0	-0.174533	0.0242601	0.008855	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.08467	0	0	0	0	0	0	0	0	0	0	0	0	-4.2406	-0.0156075	0.0828327	-4.2409	-0.0227725	0.0868244	0.0752806	-0.0498423	-0.221818	0.0277263	0.0351284	-0.0908625	0	0	0	-0.174184	0.0244346	0.008855	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.0947	0	0	0	0	0	0	0	0	0	0	0	0	-4.2406	-0.0156075	0.0828327	-4.23953	-0.0207015	0.0835894	0.0353428	-0.056186	-0.230105	0.0272191	0.0363951	-0.0933514	0	0	0	-0.173835	0.0246091	0.008855	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.10469	0	0	0	0	0	0	0	0	0	0	0	0	-4.2406	-0.0156075	0.0828327	-4.23883	-0.0189603	0.0808141	-0.00539923	-0.0622452	-0.231194	0.0210215	0.0365596	-0.0933578	0	0	0	-0.173486	0.0247837	0.008855	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.10631	0	0	0	0	0	0	0	0	0	0	0	0	-4.2405	-0.0165512	0.0828327	-4.23893	-0.0183652	0.0787158	-0.0624771	-0.325961	-0.105849	0.0068486	0.0308991	-0.0888187	0	0	0	-0.173486	0.0247837	0.00949155	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.1147	0	0	0	0	0	0	0	0	0	0	0	0	-4.2405	-0.0165512	0.0828327	-4.23942	-0.0180239	0.0770566	-0.0828552	-0.327556	-0.0848508	-0.00535109	0.0256322	-0.0837356	0	0	0	-0.173486	0.0247837	0.00949155	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.12466	0	0	0	0	0	0	0	0	0	0	0	0	-4.2405	-0.0165512	0.0828327	-4.24013	-0.0178881	0.0757978	-0.0993048	-0.328369	-0.0605805	-0.0163986	0.0204222	-0.077911	0	0	0	-0.173311	0.0249582	0.00949155	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.13463	0	0	0	0	0	0	0	0	0	0	0	0	-4.2405	-0.0165512	0.0828327	-4.24097	-0.0179204	0.0749044	-0.111315	-0.328365	-0.0338093	-0.0259368	0.0151823	-0.0716032	0	0	0	-0.172962	0.0251327	0.00949155	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.13726	0	0	0	0	0	0	0	0	0	0	0	0	-4.23913	-0.0341762	0.101682	-4.24034	-0.0203417	0.0787613	0.13304	-0.0438489	0.510249	-0.00770367	0.00731136	-0.0516726	0	0	0	-0.172962	0.0251327	0.0123705	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.14465	0	0	0	0	0	0	0	0	0	0	0	0	-4.23913	-0.0341762	0.101682	-4.23903	-0.0225487	0.0825221	0.218242	-0.0333337	0.48087	0.0136164	0.000289069	-0.0366765	0	0	0	-0.172788	0.0253073	0.0123705	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.15477	0	0	0	0	0	0	0	0	0	0	0	0	-4.23913	-0.0341762	0.101682	-4.23718	-0.024548	0.0860745	0.297169	-0.0249023	0.43709	0.0380808	-0.00559623	-0.0249579	0	0	0	-0.172613	0.0254818	0.0123705	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.16466	0	0	0	0	0	0	0	0	0	0	0	0	-4.23913	-0.0341762	0.101682	-4.23492	-0.0263449	0.089351	0.367368	-0.0188254	0.380347	0.0634492	-0.010303	-0.0161075	0	0	0	-0.172264	0.0256563	0.0123705	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.17303	0	0	0	0	0	0	0	0	0	0	0	0	-4.23913	-0.0359133	0.117911	-4.23501	-0.028357	0.0953573	0.0907196	-0.050899	0.517857	0.0404709	-0.0144983	0.0083277	0	0	0	-0.172264	0.0256563	0.0123997	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.17466	0	0	0	0	0	0	0	0	0	0	0	0	-4.23913	-0.0359133	0.117911	-4.23484	-0.0301317	0.10087	0.177343	-0.0392226	0.495991	0.0429101	-0.0178715	0.0245801	0	0	0	-0.171915	0.0258309	0.0123997	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.18466	0	0	0	0	0	0	0	0	0	0	0	0	-4.23913	-0.0359133	0.117911	-4.23413	-0.0316778	0.105842	0.259085	-0.0294842	0.459349	0.0541635	-0.0202327	0.0358534	0	0	0	-0.171915	0.0260054	0.0123997	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.19466	0	0	0	0	0	0	0	0	0	0	0	0	-4.23913	-0.0359133	0.117911	-4.2329	-0.0330073	0.110244	0.333395	-0.0219931	0.409097	0.0702094	-0.0218252	0.0431061	0	0	0	-0.17174	0.0261799	0.0123997	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.20228	0	0	0	0	0	0	0	0	0	0	0	0	-4.23907	-0.0359133	0.125448	-4.23329	-0.034227	0.115064	0.0923196	-0.049362	0.27935	0.0502917	-0.0227802	0.0551628	0	0	0	-0.17174	0.0261799	0.0123705	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.20464	0	0	0	0	0	0	0	0	0	0	0	0	-4.23907	-0.0359133	0.125448	-4.23356	-0.0352645	0.119281	0.138093	-0.0436427	0.26081	0.0474053	-0.0234402	0.06202	0	0	0	-0.17174	0.0263545	0.0123705	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.21466	0	0	0	0	0	0	0	0	0	0	0	0	-4.23907	-0.0359133	0.125448	-4.23351	-0.0361353	0.122913	0.18005	-0.0391379	0.234619	0.0503489	-0.0236869	0.0654424	0	0	0	-0.171566	0.026529	0.0123705	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.22476	0	0	0	0	0	0	0	0	0	0	0	0	-4.23907	-0.0359133	0.125448	-4.23315	-0.0368552	0.125978	0.216972	-0.0360286	0.201547	0.0565187	-0.023537	0.0661519	0	0	0	-0.171566	0.026529	0.0123705	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.23465	0	0	0	0	0	0	0	0	0	0	0	0	-4.23907	-0.0359133	0.125448	-4.23253	-0.0374399	0.128502	0.24774	-0.0343806	0.162601	0.0643593	-0.023079	0.0646393	0	0	0	-0.171566	0.0267035	0.0123705	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.23972	0	0	0	0	0	0	0	0	0	0	0	0	-4.23907	-0.0348497	0.130736	-4.23349	-0.0374781	0.13151	0.0383025	0.0663475	0.205556	0.0399662	-0.0194702	0.0702099	0	0	0	-0.171566	0.0267035	0.0114801	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.24464	0	0	0	0	0	0	0	0	0	0	0	0	-4.23907	-0.0348497	0.130736	-4.23431	-0.0374157	0.134037	0.0735819	0.0711097	0.19404	0.0325887	-0.0164439	0.0712704	0	0	0	-0.171566	0.0267035	0.0114801	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.25466	0	0	0	0	0	0	0	0	0	0	0	0	-4.23907	-0.0348497	0.130736	-4.23479	-0.0372746	0.136109	0.106429	0.075001	0.176551	0.0314167	-0.0136275	0.0699355	0	0	0	-0.171566	0.0267035	0.0114801	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.26465	0	0	0	0	0	0	0	0	0	0	0	0	-4.23907	-0.0348497	0.130736	-4.23493	-0.0370719	0.137753	0.135849	0.0779037	0.153618	0.0339899	-0.011003	0.0668024	0	0	0	-0.171566	0.0267035	0.0114801	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.26871	0	0	0	0	0	0	0	0	0	0	0	0	-4.24024	-0.0325708	0.130736	-4.23537	-0.0363435	0.138471	0.0837052	0.110953	-0.103826	0.0313713	-0.0068416	0.0597349	0	0	0	-0.171566	0.0267035	0.0111056	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.2747	0	0	0	0	0	0	0	0	0	0	0	0	-4.24024	-0.0325708	0.130736	-4.23582	-0.0356342	0.138839	0.0659596	0.106859	-0.119698	0.0279647	-0.00331741	0.0530902	0	0	0	-0.171566	0.0267035	0.0111056	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.28472	0	0	0	0	0	0	0	0	0	0	0	0	-4.24024	-0.0325708	0.130736	-4.2363	-0.0349574	0.13892	0.0457211	0.102627	-0.13219	0.0236237	-0.000295811	0.0464718	0	0	0	-0.171566	0.0267035	0.0111056	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.29467	0	0	0	0	0	0	0	0	0	0	0	0	-4.24024	-0.0325708	0.130736	-4.23684	-0.0343213	0.138768	0.0236017	0.0983851	-0.140927	0.0183527	0.00226853	0.0400462	0	0	0	-0.171566	0.0267035	0.0111056	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.30468	0	0	0	0	0	0	0	0	0	0	0	0	-4.24024	-0.0325708	0.130736	-4.23745	-0.0337316	0.13843	0.00027059	0.0942618	-0.145642	0.0122449	0.00441339	0.0339536	0	0	0	-0.171566	0.0267035	0.0111056	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.30581	0	0	0	0	0	0	0	0	0	0	0	0	-4.24139	-0.0263599	0.130736	-4.23869	-0.0322348	0.138085	-0.044254	0.0590254	-0.0802596	-0.000284461	0.00854123	0.0301952	0	0	0	-0.171566	0.0267035	0.00948361	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.31465	0	0	0	0	0	0	0	0	0	0	0	0	-4.24139	-0.0263599	0.130736	-4.23987	-0.0308849	0.137652	-0.0567531	0.0575089	-0.0731836	-0.00900718	0.0118081	0.02606	0	0	0	-0.171566	0.0267035	0.00948361	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.32462	0	0	0	0	0	0	0	0	0	0	0	0	-4.24139	-0.0263599	0.130736	-4.24094	-0.0296781	0.137161	-0.0678743	0.0563548	-0.064041	-0.0158871	0.0143292	0.0220828	0	0	0	-0.171566	0.0267035	0.00948361	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.33465	0	0	0	0	0	0	0	0	0	0	0	0	-4.24139	-0.0263599	0.130736	-4.24189	-0.0286089	0.136638	-0.0772816	0.0555977	-0.0531081	-0.0213239	0.0162023	0.0183738	0	0	0	-0.171566	0.0267035	0.00948361	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.34144	0	0	0	0	0	0	0	0	0	0	0	0	-4.24139	-0.0263599	0.135942	-4.24233	-0.0280301	0.138079	0.0516623	-0.0702005	0.44017	-0.0165106	0.0151843	0.0237794	0	0	0	-0.171566	0.0267035	0.00948361	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.34464	0	0	0	0	0	0	0	0	0	0	0	0	-4.24139	-0.0263599	0.135942	-4.24206	-0.0275428	0.139424	0.125394	-0.0593144	0.426738	-0.00347591	0.0143025	0.0255485	0	0	0	-0.171566	0.0267035	0.00948361	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.35467	0	0	0	0	0	0	0	0	0	0	0	0	-4.24139	-0.0263599	0.135942	-4.24113	-0.0271304	0.140618	0.195848	-0.0498216	0.400635	0.0143374	0.0133343	0.0255153	0	0	0	-0.171566	0.0267035	0.00948361	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.36466	0	0	0	0	0	0	0	0	0	0	0	0	-4.24139	-0.0263599	0.135942	-4.23967	-0.026784	0.141633	0.260897	-0.0420087	0.36265	0.034761	0.0122869	0.0240155	0	0	0	-0.171566	0.0267035	0.00948361	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.36791	0	0	0	0	0	0	0	0	0	0	0	0	-4.24139	-0.0438029	0.141913	-4.23983	-0.0295354	0.143628	0.051356	-0.0701078	0.440221	0.0183614	0.00302771	0.0320931	0	0	0	-0.171566	0.0267035	0.0132802	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.37469	0	0	0	0	0	0	0	0	0	0	0	0	-4.24139	-0.0438029	0.141913	-4.23968	-0.0320445	0.145415	0.124837	-0.0594068	0.426888	0.0219273	-0.0045246	0.0354387	0	0	0	-0.171566	0.0267035	0.0132802	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.38468	0	0	0	0	0	0	0	0	0	0	0	0	-4.24139	-0.0438029	0.141913	-4.23901	-0.0343057	0.146971	0.195097	-0.0503722	0.400933	0.0326826	-0.0106793	0.0363573	0	0	0	-0.171566	0.0267035	0.0132802	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.39468	0	0	0	0	0	0	0	0	0	0	0	0	-4.24139	-0.0438029	0.141913	-4.23786	-0.0363239	0.148277	0.260006	-0.0432781	0.36314	0.0475069	-0.0155932	0.0353694	0	0	0	-0.171566	0.0267035	0.0132802	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.39903	0	0	0	0	0	0	0	0	0	0	0	0	-4.24221	-0.0438029	0.152197	-4.23857	-0.038065	0.150982	0.0332838	-0.0172836	0.330134	0.0257346	-0.0182854	0.043787	0	0	0	-0.171566	0.0267035	0.0132802	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.40469	0	0	0	0	0	0	0	0	0	0	0	0	-4.24221	-0.0438029	0.152197	-4.23904	-0.0395761	0.153352	0.0889283	-0.00918319	0.320004	0.0231823	-0.0203698	0.0475631	0	0	0	-0.171566	0.0267035	0.0132802	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.41475	0	0	0	0	0	0	0	0	0	0	0	0	-4.24221	-0.0438029	0.152197	-4.23905	-0.0408715	0.155386	0.142128	-0.00234565	0.300315	0.0277808	-0.0217516	0.0487405	0	0	0	-0.171566	0.0267035	0.0132802	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.42471	0	0	0	0	0	0	0	0	0	0	0	0	-4.24221	-0.0438029	0.152197	-4.23861	-0.0419676	0.157086	0.191269	0.00302175	0.271665	0.0366491	-0.0225189	0.0478858	0	0	0	-0.171566	0.0267035	0.0132802	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.43467	0	0	0	0	0	0	0	0	0	0	0	0	-4.24221	-0.0438029	0.152197	-4.2378	-0.0428824	0.158453	0.234864	0.00675634	0.234921	0.0479755	-0.0227727	0.0453891	0	0	0	-0.171566	0.0267035	0.0132802	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.43779	0	0	0	0	0	0	0	0	0	0	0	0	-4.24219	-0.0107763	0.141913	-4.2381	-0.0373431	0.156247	-0.0357261	0.276886	-0.454425	0.0316341	-0.00201183	0.0303524	0	0	0	-0.171566	0.0267035	0.00541768	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.44468	0	0	0	0	0	0	0	0	0	0	0	0	-4.24219	-0.0107763	0.141913	-4.23906	-0.0322285	0.15396	-0.111305	0.265178	-0.44915	0.0130764	0.0142111	0.019176	0	0	0	-0.171566	0.0267035	0.00541768	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.45467	0	0	0	0	0	0	0	0	0	0	0	0	-4.24219	-0.0107763	0.141913	-4.24057	-0.027569	0.151703	-0.184935	0.254366	-0.430744	-0.00852892	0.0274005	0.0102126	0	0	0	-0.171566	0.0267035	0.00541768	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.46467	0	0	0	0	0	0	0	0	0	0	0	0	-4.24219	-0.0107763	0.141913	-4.2425	-0.023367	0.149539	-0.254398	0.244778	-0.399761	-0.0318514	0.0379565	0.00329296	0	0	0	-0.171566	0.0267035	0.00541768	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.46592	0	0	0	0	0	0	0	0	0	0	0	0	-4.24219	0.000429549	0.142809	-4.24267	-0.0176136	0.149188	0.0876583	0.296153	0.262423	-0.0141405	0.0520006	0.00216896	0	0	0	-0.171566	0.0267035	0.00245799	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.4746	0	0	0	0	0	0	0	0	0	0	0	0	-4.24219	0.000429549	0.142809	-4.24218	-0.0124341	0.148893	0.131891	0.302332	0.235492	-0.000118679	0.0630176	-0.000297802	0	0	0	-0.171566	0.0267035	0.00245799	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.48471	0	0	0	0	0	0	0	0	0	0	0	0	-4.24219	0.000429549	0.142809	-4.24127	-0.00781422	0.148594	0.17089	0.30749	0.201252	0.0146256	0.071413	-0.00311273	0	0	0	-0.171566	0.0267035	0.00245799	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.49467	0	0	0	0	0	0	0	0	0	0	0	0	-4.24219	0.000429549	0.142809	-4.24009	-0.0037317	0.14827	0.203485	0.311472	0.160734	0.0293316	0.0775245	-0.00619657	0	0	0	-0.171566	0.0267035	0.00245799	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.49901	0	0	0	0	0	0	0	0	0	0	0	0	-4.24072	0.00599571	0.142809	-4.2395	0.000642701	0.148169	0.0872081	0.267423	0.263268	0.0233448	0.0835163	-0.00416869	0	0	0	-0.171566	0.0267035	0.000974632	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.50468	0	0	0	0	0	0	0	0	0	0	0	0	-4.24072	0.00599571	0.142809	-4.23882	0.0044576	0.148074	0.131131	0.27377	0.237244	0.0281087	0.0874219	-0.00442698	0	0	0	-0.171566	0.0267035	0.000974632	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
