time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	xk	yk	zk	dxr	dyr	dzr	dxk	dyk	dzk	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.76619	0	0	0	0	0	0	0	0	0	0	0	0	-3.18939	-0.328106	0.0985867	-3.19034	-0.33119	0.118742	-0.0914461	-0.0636052	-0.707756	0.0189808	0.0433709	-0.07211	0	0	0	-0.0685914	0.00820305	-0.0256371	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.77626	0	0	0	0	0	0	0	0	0	0	0	0	-3.18939	-0.328106	0.0985867	-3.19031	-0.330705	0.116217	-0.13796	-0.0717901	-0.699386	0.0144195	0.0428114	-0.0802438	0	0	0	-0.0684169	0.00837758	-0.0256371	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.78066	0	0	0	0	0	0	0	0	0	0	0	0	-3.18939	-0.326842	0.117337	-3.19035	-0.329979	0.116479	-0.0458438	0.345367	0.473865	0.0120634	0.0458962	-0.0747435	0	0	0	-0.0684169	0.00837758	-0.026296	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.78616	0	0	0	0	0	0	0	0	0	0	0	0	-3.18939	-0.326842	0.117337	-3.19032	-0.329251	0.116643	-0.022302	0.348022	0.473615	0.0105313	0.0487017	-0.0709248	0	0	0	-0.0685914	0.00837758	-0.026296	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.79625	0	0	0	0	0	0	0	0	0	0	0	0	-3.18939	-0.326842	0.117337	-3.19018	-0.328337	0.116516	0.00108963	0.351445	0.471608	0.00965953	0.0513046	-0.06792	0	0	0	-0.0685914	0.00872665	-0.026296	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.80553	0	0	0	0	0	0	0	0	0	0	0	0	-3.19225	-0.322003	0.118348	-3.19041	-0.327619	0.116384	-0.0476495	-0.0431837	0.299622	0.00563152	0.0515241	-0.0647136	0	0	0	-0.0685914	0.00872665	-0.0285372	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.8062	0	0	0	0	0	0	0	0	0	0	0	0	-3.19225	-0.322003	0.118348	-3.19067	-0.32737	0.116768	-0.0257007	-0.041835	0.302486	0.003179	0.0517522	-0.0600488	0	0	0	-0.068766	0.00890118	-0.0285372	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.81626	0	0	0	0	0	0	0	0	0	0	0	0	-3.19225	-0.322003	0.118348	-3.19078	-0.326672	0.116598	-0.00365424	-0.0397955	0.303828	0.00112292	0.0518521	-0.0589696	0	0	0	-0.068766	0.00907571	-0.0285372	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.82618	0	0	0	0	0	0	0	0	0	0	0	0	-3.19225	-0.322003	0.118348	-3.19086	-0.326016	0.116482	0.0184182	-0.0371294	0.303629	0.000233303	0.0519186	-0.0561597	0	0	0	-0.0689405	0.00907571	-0.0285372	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.83624	0	0	0	0	0	0	0	0	0	0	0	0	-3.19225	-0.322003	0.118348	-3.1909	-0.325387	0.116391	0.0403397	-0.0338504	0.301887	0.000239332	0.0519475	-0.0534511	0	0	0	-0.0689405	0.00907571	-0.0285372	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
