time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxr3	dyr3	dzr3	dxr4	dyr4	dzr4	dxr5	dyr5	dzr5	dxrDer	dyrDer	dzrDer	dxd	dyd	dzd	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
4.56927	0	0	0	0	1120	0	0	0	0	0	0	0	-3.74806	0.00229291	0.119092	0.0563165	-0.154307	-0.0281297	0.0576599	-0.152522	-0.0344372	0.0576599	-0.134205	-0.0944372	0.0516393	-0.0542047	-0.137509	0.0576599	0.18444	0.443679	0.11683	0	0	0	0	0	0.0630064	0.0181514	0.0222275	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.57931	0	0	0	0	1120	0	0	0	0	0	0	0	-3.74806	0.00229291	0.119092	0.0563165	-0.154307	-0.0281297	0.0576599	-0.152522	-0.0344372	0.0576599	-0.134205	-0.0944372	0.0516393	-0.0542047	-0.137509	0.0576599	0.18444	0.443679	0.11683	0	0	0	0	0	0.0630064	0.0181514	0.0222275	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.58927	0	0	0	0	1120	0	0	0	0	0	0	0	-3.74806	0.00229291	0.119092	0.0563165	-0.154307	-0.0281297	0.0576599	-0.152522	-0.0344372	0.0576599	-0.134205	-0.0944372	0.0516393	-0.0542047	-0.137509	0.0576599	0.18444	0.443679	0.11683	0	0	0	0	0	0.0628319	0.0181514	0.0222275	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.59234	0	0	0	0	1140	0	0	0	0	0	0	0	-3.74613	-0.0038718	0.119092	0.0861273	-0.255542	-0.0503101	0.0886272	-0.252522	-0.0602396	0.0886272	-0.214205	-0.0602396	0.0886272	-0.0942047	-0.0975088	0.0886272	-0.57708	-0.0602396	0.140087	0	0	0	0	0	0.0628319	0.0181514	0.0241338	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.59939	0	0	0	0	1140	0	0	0	0	0	0	0	-3.74613	-0.0038718	0.119092	0.0861273	-0.255542	-0.0503101	0.0886272	-0.252522	-0.0602396	0.0886272	-0.214205	-0.0602396	0.0886272	-0.0942047	-0.0975088	0.0886272	-0.57708	-0.0602396	0.140087	0	0	0	0	0	0.0628319	0.0181514	0.0241338	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.60928	0	0	0	0	1140	0	0	0	0	0	0	0	-3.74613	-0.0038718	0.119092	0.0861273	-0.255542	-0.0503101	0.0886272	-0.252522	-0.0602396	0.0886272	-0.214205	-0.0602396	0.0886272	-0.0942047	-0.0975088	0.0886272	-0.57708	-0.0602396	0.140087	0	0	0	0	0	0.0626573	0.0181514	0.0241338	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.61939	0	0	0	0	1140	0	0	0	0	0	0	0	-3.74613	-0.0038718	0.119092	0.0861273	-0.255542	-0.0503101	0.0886272	-0.252522	-0.0602396	0.0886272	-0.214205	-0.0602396	0.0886272	-0.0942047	-0.0975088	0.0886272	-0.57708	-0.0602396	0.140087	0	0	0	0	0	0.0626573	0.0179769	0.0241338	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.6223	0	0	0	0	1140	0	0	0	0	0	0	0	-3.74613	-0.0326596	0.0928666	0.0627629	-0.157051	-0.153819	0.0576599	-0.152522	-0.16024	0.0576599	-0.134205	-0.14024	0.0576599	-0.0542047	-0.137509	0.0576599	0.18444	-0.587988	0.0207138	0	0	0	0	0	0.0626573	0.0179769	0.0314656	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.62931	0	0	0	0	1140	0	0	0	0	0	0	0	-3.74613	-0.0326596	0.0928666	0.0627629	-0.157051	-0.153819	0.0576599	-0.152522	-0.16024	0.0576599	-0.134205	-0.14024	0.0576599	-0.0542047	-0.137509	0.0576599	0.18444	-0.587988	0.0207138	0	0	0	0	0	0.0624828	0.0179769	0.0314656	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.63935	0	0	0	0	1140	0	0	0	0	0	0	0	-3.74613	-0.0326596	0.0928666	0.0627629	-0.157051	-0.153819	0.0576599	-0.152522	-0.16024	0.0576599	-0.134205	-0.14024	0.0576599	-0.0542047	-0.137509	0.0576599	0.18444	-0.587988	0.0207138	0	0	0	0	0	0.0624828	0.0178024	0.0314656	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.64929	0	0	0	0	1140	0	0	0	0	0	0	0	-3.74613	-0.0326596	0.0928666	0.0627629	-0.157051	-0.153819	0.0576599	-0.152522	-0.16024	0.0576599	-0.134205	-0.14024	0.0576599	-0.0542047	-0.137509	0.0576599	0.18444	-0.587988	0.0207138	0	0	0	0	0	0.0623083	0.0178024	0.0314656	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.65655	0	0	0	0	1140	0	0	0	0	0	0	0	-3.74314	-0.0326596	0.0752517	0.102967	-0.0598028	-0.253297	0.0886272	-0.052522	-0.26024	0.0886272	-0.0542047	-0.22024	0.0886272	-0.0142047	-0.177509	0.0886272	0.191282	-0.587988	0.0502097	0	0	0	0	0	0.0623083	0.0178024	0.0314656	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.65932	0	0	0	0	1140	0	0	0	0	0	0	0	-3.74314	-0.0326596	0.0752517	0.102967	-0.0598028	-0.253297	0.0886272	-0.052522	-0.26024	0.0886272	-0.0542047	-0.22024	0.0886272	-0.0142047	-0.177509	0.0886272	0.191282	-0.587988	0.0502097	0	0	0	0	0	0.0623083	0.0178024	0.0314656	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.66932	0	0	0	0	1140	0	0	0	0	0	0	0	-3.74314	-0.0326596	0.0752517	0.102967	-0.0598028	-0.253297	0.0886272	-0.052522	-0.26024	0.0886272	-0.0542047	-0.22024	0.0886272	-0.0142047	-0.177509	0.0886272	0.191282	-0.587988	0.0502097	0	0	0	0	0	0.0623083	0.0178024	0.0314656	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.6793	0	0	0	0	1140	0	0	0	0	0	0	0	-3.74314	-0.0326596	0.0752517	0.102967	-0.0598028	-0.253297	0.0886272	-0.052522	-0.26024	0.0886272	-0.0542047	-0.22024	0.0886272	-0.0142047	-0.177509	0.0886272	0.191282	-0.587988	0.0502097	0	0	0	0	0	0.0624828	0.0179769	0.0314656	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.68928	0	0	0	0	1140	0	0	0	0	0	0	0	-3.74314	-0.0326596	0.0752517	0.102967	-0.0598028	-0.253297	0.0886272	-0.052522	-0.26024	0.0886272	-0.0542047	-0.22024	0.0886272	-0.0142047	-0.177509	0.0886272	0.191282	-0.587988	0.0502097	0	0	0	0	0	0.0623083	0.0179769	0.0314656	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.69212	0	0	0	0	1160	0	0	0	0	0	0	0	-3.74245	-0.0292921	0.0752517	0.0816072	0.0413784	-0.230627	0.065765	0.047478	-0.234482	0.065765	0.0257953	-0.234482	0.065765	0.0257953	-0.217509	0.065765	0.191282	-0.234482	0.0645946	0	0	0	0	0	0.0623083	0.0179769	0.0295009	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.6993	0	0	0	0	1160	0	0	0	0	0	0	0	-3.74245	-0.0292921	0.0752517	0.0816072	0.0413784	-0.230627	0.065765	0.047478	-0.234482	0.065765	0.0257953	-0.234482	0.065765	0.0257953	-0.217509	0.065765	0.191282	-0.234482	0.0645946	0	0	0	0	0	0.0624828	0.0178024	0.0295009	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.70929	0	0	0	0	1160	0	0	0	0	0	0	0	-3.74245	-0.0292921	0.0752517	0.0816072	0.0413784	-0.230627	0.065765	0.047478	-0.234482	0.065765	0.0257953	-0.234482	0.065765	0.0257953	-0.217509	0.065765	0.191282	-0.234482	0.0645946	0	0	0	0	0	0.0624828	0.0176278	0.0295009	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.71927	0	0	0	0	1160	0	0	0	0	0	0	0	-3.74245	-0.0292921	0.0752517	0.0816072	0.0413784	-0.230627	0.065765	0.047478	-0.234482	0.065765	0.0257953	-0.234482	0.065765	0.0257953	-0.217509	0.065765	0.191282	-0.234482	0.0645946	0	0	0	0	0	0.0624828	0.0174533	0.0295009	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.71983	0	0	0	0	1160	0	0	0	0	0	0	0	-3.74056	-0.0143976	0.0672204	0.0840179	0.141719	-0.232192	0.065765	0.147478	-0.234482	0.065765	0.105795	-0.234482	0.065765	0.0657953	-0.234482	0.065765	0.537651	-0.234482	0.0433848	0	0	0	0	0	0.0624828	0.0174533	0.0255556	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.72928	0	0	0	0	1160	0	0	0	0	0	0	0	-3.74056	-0.0143976	0.0672204	0.0840179	0.141719	-0.232192	0.065765	0.147478	-0.234482	0.065765	0.105795	-0.234482	0.065765	0.0657953	-0.234482	0.065765	0.537651	-0.234482	0.0433848	0	0	0	0	0	0.0624828	0.0172788	0.0255556	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.73927	0	0	0	0	1160	0	0	0	0	0	0	0	-3.74056	-0.0143976	0.0672204	0.0840179	0.141719	-0.232192	0.065765	0.147478	-0.234482	0.065765	0.105795	-0.234482	0.065765	0.0657953	-0.234482	0.065765	0.537651	-0.234482	0.0433848	0	0	0	0	0	0.0626573	0.0171042	0.0255556	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.74935	0	0	0	0	1160	0	0	0	0	0	0	0	-3.74056	-0.0143976	0.0672204	0.0840179	0.141719	-0.232192	0.065765	0.147478	-0.234482	0.065765	0.105795	-0.234482	0.065765	0.0657953	-0.234482	0.065765	0.537651	-0.234482	0.0433848	0	0	0	0	0	0.0628319	0.0171042	0.0255556	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.75468	0	0	0	0	1160	0	0	0	0	0	0	0	-3.74011	-0.0292921	0.058891	0.0701612	0.043438	-0.131096	0.0604649	0.047478	-0.134482	0.0604649	0.0257953	-0.154482	0.0604649	0.0257953	-0.194482	0.0604649	-0.454601	0.662285	0.039028	0	0	0	0	0	0.0628319	0.0171042	0.0295009	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.75931	0	0	0	0	1160	0	0	0	0	0	0	0	-3.74011	-0.0292921	0.058891	0.0701612	0.043438	-0.131096	0.0604649	0.047478	-0.134482	0.0604649	0.0257953	-0.154482	0.0604649	0.0257953	-0.194482	0.0604649	-0.454601	0.662285	0.039028	0	0	0	0	0	0.0630064	0.0167552	0.0295009	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.76935	0	0	0	0	1160	0	0	0	0	0	0	0	-3.74011	-0.0292921	0.058891	0.0701612	0.043438	-0.131096	0.0604649	0.047478	-0.134482	0.0604649	0.0257953	-0.154482	0.0604649	0.0257953	-0.194482	0.0604649	-0.454601	0.662285	0.039028	0	0	0	0	0	0.0633555	0.0165806	0.0295009	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.77929	0	0	0	0	1160	0	0	0	0	0	0	0	-3.74011	-0.0292921	0.058891	0.0701612	0.043438	-0.131096	0.0604649	0.047478	-0.134482	0.0604649	0.0257953	-0.154482	0.0604649	0.0257953	-0.194482	0.0604649	-0.454601	0.662285	0.039028	0	0	0	0	0	0.0637045	0.0165806	0.0295009	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.78904	0	0	0	0	1160	0	0	0	0	0	0	0	-3.74056	-0.0143976	0.058891	-0.0103914	0.147227	-0.0376609	-0.0162279	0.147478	-0.0344817	-0.0162279	0.105795	-0.0744817	0.0204649	0.0657953	-0.154482	-0.0162279	0.537651	0.799411	-6.73827e-05	0	0	0	0	0	0.0637045	0.0165806	0.0244866	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.78928	0	0	0	0	1160	0	0	0	0	0	0	0	-3.74056	-0.0143976	0.058891	-0.0103914	0.147227	-0.0376609	-0.0162279	0.147478	-0.0344817	-0.0162279	0.105795	-0.0744817	0.0204649	0.0657953	-0.154482	-0.0162279	0.537651	0.799411	-6.73827e-05	0	0	0	0	0	0.0638791	0.0164061	0.0244866	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.79935	0	0	0	0	1180	0	0	0	0	0	0	0	-3.74056	-0.0143976	0.058891	-0.0103914	0.147227	-0.0376609	-0.0162279	0.147478	-0.0344817	-0.0162279	0.105795	-0.0744817	0.0204649	0.0657953	-0.154482	-0.0162279	0.537651	0.799411	-6.73827e-05	0	0	0	0	0	0.0642281	0.0162316	0.0244866	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.80933	0	0	0	0	1180	0	0	0	0	0	0	0	-3.74056	-0.0143976	0.058891	-0.0103914	0.147227	-0.0376609	-0.0162279	0.147478	-0.0344817	-0.0162279	0.105795	-0.0744817	0.0204649	0.0657953	-0.154482	-0.0162279	0.537651	0.799411	-6.73827e-05	0	0	0	0	0	0.0645772	0.016057	0.0244866	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.81928	0	0	0	0	1180	0	0	0	0	0	0	0	-3.74056	-0.0143976	0.058891	-0.0103914	0.147227	-0.0376609	-0.0162279	0.147478	-0.0344817	-0.0162279	0.105795	-0.0744817	0.0204649	0.0657953	-0.154482	-0.0162279	0.537651	0.799411	-6.73827e-05	0	0	0	0	0	0.0647517	0.0158825	0.0244866	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.82338	0	0	0	0	1180	0	0	0	0	0	0	0	-3.7449	-0.0052701	0.0996696	-0.0249731	0.0719112	0.0629024	-0.0222669	0.0704495	0.0655183	-0.0222669	0.0704495	0.00551825	-0.0195351	0.0704495	-0.114482	-0.0222669	0.0704495	0.799411	-0.0550232	0	0	0	0	0	0.0647517	0.0158825	0.0210782	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.82925	0	0	0	0	1180	0	0	0	0	0	0	0	-3.7449	-0.0052701	0.0996696	-0.0249731	0.0719112	0.0629024	-0.0222669	0.0704495	0.0655183	-0.0222669	0.0704495	0.00551825	-0.0195351	0.0704495	-0.114482	-0.0222669	0.0704495	0.799411	-0.0550232	0	0	0	0	0	0.0649262	0.0158825	0.0210782	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.83928	0	0	0	0	1180	0	0	0	0	0	0	0	-3.7449	-0.0052701	0.0996696	-0.0249731	0.0719112	0.0629024	-0.0222669	0.0704495	0.0655183	-0.0222669	0.0704495	0.00551825	-0.0195351	0.0704495	-0.114482	-0.0222669	0.0704495	0.799411	-0.0550232	0	0	0	0	0	0.0652753	0.015708	0.0210782	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.84925	0	0	0	0	1180	0	0	0	0	0	0	0	-3.7449	-0.0052701	0.0996696	-0.0249731	0.0719112	0.0629024	-0.0222669	0.0704495	0.0655183	-0.0222669	0.0704495	0.00551825	-0.0195351	0.0704495	-0.114482	-0.0222669	0.0704495	0.799411	-0.0550232	0	0	0	0	0	0.0656244	0.0155334	0.0210782	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.85062	0	0	0	0	1180	0	0	0	0	0	0	0	-3.74566	-0.00285094	0.0996696	-0.103748	0.174812	0.156361	-0.0965516	0.170449	0.165518	-0.0965516	0.150449	0.0855183	-0.0595351	0.110449	-0.0744817	-0.0965516	0.201105	0.39489	-0.0610449	0	0	0	0	0	0.0656244	0.0155334	0.0201706	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.8593	0	0	0	0	1180	0	0	0	0	0	0	0	-3.74566	-0.00285094	0.0996696	-0.103748	0.174812	0.156361	-0.0965516	0.170449	0.165518	-0.0965516	0.150449	0.0855183	-0.0595351	0.110449	-0.0744817	-0.0965516	0.201105	0.39489	-0.0610449	0	0	0	0	0	0.0657989	0.0155334	0.0201706	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.86935	0	0	0	0	1180	0	0	0	0	0	0	0	-3.74566	-0.00285094	0.0996696	-0.103748	0.174812	0.156361	-0.0965516	0.170449	0.165518	-0.0965516	0.150449	0.0855183	-0.0595351	0.110449	-0.0744817	-0.0965516	0.201105	0.39489	-0.0610449	0	0	0	0	0	0.0659734	0.0155334	0.0201706	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.87934	0	0	0	0	1180	0	0	0	0	0	0	0	-3.74566	-0.00285094	0.0996696	-0.103748	0.174812	0.156361	-0.0965516	0.170449	0.165518	-0.0965516	0.150449	0.0855183	-0.0595351	0.110449	-0.0744817	-0.0965516	0.201105	0.39489	-0.0610449	0	0	0	0	0	0.0663225	0.0155334	0.0201706	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.88928	0	0	0	0	1180	0	0	0	0	0	0	0	-3.74566	-0.00285094	0.0996696	-0.103748	0.174812	0.156361	-0.0965516	0.170449	0.165518	-0.0965516	0.150449	0.0855183	-0.0595351	0.110449	-0.0744817	-0.0965516	0.201105	0.39489	-0.0610449	0	0	0	0	0	0.066497	0.0153589	0.0201706	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.8899	0	0	0	0	1180	0	0	0	0	0	0	0	-3.74697	-0.00285094	0.0911345	-0.025149	0.0718587	0.0628924	-0.0222669	0.0704495	0.0655183	-0.0222669	0.0704495	0.00551825	-0.0222669	0.0704495	-0.114482	-0.0222669	0.0704495	-0.811103	-0.0285427	0	0	0	0	0	0.066497	0.0153589	0.0201706	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.89932	0	0	0	0	1200	0	0	0	0	0	0	0	-3.74697	-0.00285094	0.0911345	-0.025149	0.0718587	0.0628924	-0.0222669	0.0704495	0.0655183	-0.0222669	0.0704495	0.00551825	-0.0222669	0.0704495	-0.114482	-0.0222669	0.0704495	-0.811103	-0.0285427	0	0	0	0	0	0.0666716	0.0153589	0.0201706	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.90929	0	0	0	0	1200	0	0	0	0	0	0	0	-3.74697	-0.00285094	0.0911345	-0.025149	0.0718587	0.0628924	-0.0222669	0.0704495	0.0655183	-0.0222669	0.0704495	0.00551825	-0.0222669	0.0704495	-0.114482	-0.0222669	0.0704495	-0.811103	-0.0285427	0	0	0	0	0	0.0668461	0.0151844	0.0201706	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.91611	0	0	0	0	1200	0	0	0	0	0	0	0	-3.74697	-0.0452527	0.0495006	0.0350769	-0.0310416	-0.031743	0.0337545	-0.0295505	-0.0344817	0.0337545	-0.00955051	-0.0744817	0.0177331	0.0304495	-0.154482	0.0337545	-0.0298872	-0.811103	-0.0108644	0	0	0	0	0	0.0668461	0.0151844	0.0301934	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.91934	0	0	0	0	1200	0	0	0	0	0	0	0	-3.74697	-0.0452527	0.0495006	0.0350769	-0.0310416	-0.031743	0.0337545	-0.0295505	-0.0344817	0.0337545	-0.00955051	-0.0744817	0.0177331	0.0304495	-0.154482	0.0337545	-0.0298872	-0.811103	-0.0108644	0	0	0	0	0	0.0670206	0.0151844	0.0301934	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.92927	0	0	0	0	1200	0	0	0	0	0	0	0	-3.74697	-0.0452527	0.0495006	0.0350769	-0.0310416	-0.031743	0.0337545	-0.0295505	-0.0344817	0.0337545	-0.00955051	-0.0744817	0.0177331	0.0304495	-0.154482	0.0337545	-0.0298872	-0.811103	-0.0108644	0	0	0	0	0	0.0670206	0.0151844	0.0301934	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.93938	0	0	0	0	1200	0	0	0	0	0	0	0	-3.74697	-0.0452527	0.0495006	0.0350769	-0.0310416	-0.031743	0.0337545	-0.0295505	-0.0344817	0.0337545	-0.00955051	-0.0744817	0.0177331	0.0304495	-0.154482	0.0337545	-0.0298872	-0.811103	-0.0108644	0	0	0	0	0	0.0671952	0.0151844	0.0301934	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.94928	0	0	0	0	1200	0	0	0	0	0	0	0	-3.74697	-0.0452527	0.0495006	0.0350769	-0.0310416	-0.031743	0.0337545	-0.0295505	-0.0344817	0.0337545	-0.00955051	-0.0744817	0.0177331	0.0304495	-0.154482	0.0337545	-0.0298872	-0.811103	-0.0108644	0	0	0	0	0	0.0673697	0.0150098	0.0301934	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.95673	0	0	0	0	1200	0	0	0	0	0	0	0	-3.74045	-0.0452527	0.0495006	0.029161	-0.0298984	0.0680912	0.0345659	-0.0298872	0.0655183	0.0345659	-0.0298872	0.00551825	0.0345659	-0.00955051	-0.114482	0.0345659	-0.0298872	0.0898919	0.0543711	0	0	0	0	0	0.0673697	0.0150098	0.0301934	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.95931	0	0	0	0	1200	0	0	0	0	0	0	0	-3.74045	-0.0452527	0.0495006	0.029161	-0.0298984	0.0680912	0.0345659	-0.0298872	0.0655183	0.0345659	-0.0298872	0.00551825	0.0345659	-0.00955051	-0.114482	0.0345659	-0.0298872	0.0898919	0.0543711	0	0	0	0	0	0.0677188	0.0150098	0.0301934	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.96928	0	0	0	0	1200	0	0	0	0	0	0	0	-3.74045	-0.0452527	0.0495006	0.029161	-0.0298984	0.0680912	0.0345659	-0.0298872	0.0655183	0.0345659	-0.0298872	0.00551825	0.0345659	-0.00955051	-0.114482	0.0345659	-0.0298872	0.0898919	0.0543711	0	0	0	0	0	0.0680678	0.0148353	0.0301934	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.97926	0	0	0	0	1200	0	0	0	0	0	0	0	-3.74045	-0.0452527	0.0495006	0.029161	-0.0298984	0.0680912	0.0345659	-0.0298872	0.0655183	0.0345659	-0.0298872	0.00551825	0.0345659	-0.00955051	-0.114482	0.0345659	-0.0298872	0.0898919	0.0543711	0	0	0	0	0	0.0682424	0.0148353	0.0301934	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.98299	0	0	0	0	1200	0	0	0	0	0	0	0	-3.73904	-0.0445551	0.0572513	0.116498	0.03534	0.173362	0.127081	0.0364582	0.165518	0.114566	0.0364582	0.0855183	0.0745659	0.0304495	-0.0744817	0.127081	0.0364582	0.19081	0.0966096	0	0	0	0	0	0.0682424	0.0148353	0.028951	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.98932	0	0	0	0	1200	0	0	0	0	0	0	0	-3.73904	-0.0445551	0.0572513	0.116498	0.03534	0.173362	0.127081	0.0364582	0.165518	0.114566	0.0364582	0.0855183	0.0745659	0.0304495	-0.0744817	0.127081	0.0364582	0.19081	0.0966096	0	0	0	0	0	0.068766	0.0148353	0.028951	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
4.9994	0	0	0	0	1220	0	0	0	0	0	0	0	-3.73904	-0.0445551	0.0572513	0.116498	0.03534	0.173362	0.127081	0.0364582	0.165518	0.114566	0.0364582	0.0855183	0.0745659	0.0304495	-0.0744817	0.127081	0.0364582	0.19081	0.0966096	0	0	0	0	0	0.0689405	0.0146608	0.028951	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
5.00935	0	0	0	0	1220	0	0	0	0	0	0	0	-3.73904	-0.0445551	0.0572513	0.116498	0.03534	0.173362	0.127081	0.0364582	0.165518	0.114566	0.0364582	0.0855183	0.0745659	0.0304495	-0.0744817	0.127081	0.0364582	0.19081	0.0966096	0	0	0	0	0	0.069115	0.0146608	0.028951	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
5.01928	0	0	0	0	1220	0	0	0	0	0	0	0	-3.73904	-0.0445551	0.0572513	0.116498	0.03534	0.173362	0.127081	0.0364582	0.165518	0.114566	0.0364582	0.0855183	0.0745659	0.0304495	-0.0744817	0.127081	0.0364582	0.19081	0.0966096	0	0	0	0	0	0.069115	0.0146608	0.028951	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
5.01956	0	0	0	0	1220	0	0	0	0	0	0	0	-3.73904	-0.0410605	0.0687112	0.0222904	0.0383195	0.192269	0.0345659	0.0364582	0.19081	0.0345659	0.0364582	0.165518	0.0345659	0.0364582	-0.0344817	0.0345659	0.0364582	0.19081	0.0267768	0	0	0	0	0	0.069115	0.0146608	0.0274246	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
5.02931	0	0	0	0	1220	0	0	0	0	0	0	0	-3.73904	-0.0410605	0.0687112	0.0222904	0.0383195	0.192269	0.0345659	0.0364582	0.19081	0.0345659	0.0364582	0.165518	0.0345659	0.0364582	-0.0344817	0.0345659	0.0364582	0.19081	0.0267768	0	0	0	0	0	0.0692896	0.0146608	0.0274246	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
5.03929	0	0	0	0	1220	0	0	0	0	0	0	0	-3.73904	-0.0410605	0.0687112	0.0222904	0.0383195	0.192269	0.0345659	0.0364582	0.19081	0.0345659	0.0364582	0.165518	0.0345659	0.0364582	-0.0344817	0.0345659	0.0364582	0.19081	0.0267768	0	0	0	0	0	0.069115	0.0144862	0.0274246	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
