time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxr3	dyr3	dzr3	dxr4	dyr4	dzr4	dxr5	dyr5	dzr5	dxd	dyd	dzd	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.81707	0	0	0	0	0	0	0	0	0	0	0	0	-3.68917	0.522563	0.0961884	0.0907304	-0.347582	-0.131089	0.038299	-0.358327	-0.127923	0.038299	-0.298327	-0.0879229	0.038299	-0.178327	-0.00792293	0.038299	-0.419322	0.648462	0	0	0	0.0162316	-0.0132645	-0.142116	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.81781	0	0	0	0	0	0	0	0	0	0	0	0	-3.68917	0.522563	0.0961884	0.0907304	-0.347582	-0.131089	0.038299	-0.358327	-0.127923	0.038299	-0.298327	-0.0879229	0.038299	-0.178327	-0.00792293	0.038299	-0.419322	0.648462	0	0	0	0.016057	-0.0120428	-0.142116	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.82779	0	0	0	0	0	0	0	0	0	0	0	0	-3.68917	0.522563	0.0961884	0.0907304	-0.347582	-0.131089	0.038299	-0.358327	-0.127923	0.038299	-0.298327	-0.0879229	0.038299	-0.178327	-0.00792293	0.038299	-0.419322	0.648462	0	0	0	0.0158825	-0.0106465	-0.142116	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.83781	0	0	0	0	0	0	0	0	0	0	0	0	-3.68917	0.522563	0.0961884	0.0907304	-0.347582	-0.131089	0.038299	-0.358327	-0.127923	0.038299	-0.298327	-0.0879229	0.038299	-0.178327	-0.00792293	0.038299	-0.419322	0.648462	0	0	0	0.0158825	-0.0102974	-0.142116	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.8463	0	0	0	0	0	0	0	0	0	0	0	0	-3.6889	0.522563	0.0998227	0.0750744	-0.249969	-0.0293095	0.038299	-0.258327	-0.0279229	0.038299	-0.218327	-0.00792293	0.038299	-0.138327	0.0320771	0.038299	-0.0486982	0.23752	0	0	0	0.0158825	-0.0102974	-0.142669	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.84779	0	0	0	0	0	0	0	0	0	0	0	0	-3.6889	0.522563	0.0998227	0.0750744	-0.249969	-0.0293095	0.038299	-0.258327	-0.0279229	0.038299	-0.218327	-0.00792293	0.038299	-0.138327	0.0320771	0.038299	-0.0486982	0.23752	0	0	0	0.015708	-0.00907571	-0.142669	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.85783	0	0	0	0	0	0	0	0	0	0	0	0	-3.6889	0.522563	0.0998227	0.0750744	-0.249969	-0.0293095	0.038299	-0.258327	-0.0279229	0.038299	-0.218327	-0.00792293	0.038299	-0.138327	0.0320771	0.038299	-0.0486982	0.23752	0	0	0	0.015708	-0.00820305	-0.142669	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.86779	0	0	0	0	0	0	0	0	0	0	0	0	-3.6889	0.522563	0.0998227	0.0750744	-0.249969	-0.0293095	0.038299	-0.258327	-0.0279229	0.038299	-0.218327	-0.00792293	0.038299	-0.138327	0.0320771	0.038299	-0.0486982	0.23752	0	0	0	0.0155334	-0.00698132	-0.142669	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.87781	0	0	0	0	0	0	0	0	0	0	0	0	-3.6889	0.522563	0.0998227	0.0750744	-0.249969	-0.0293095	0.038299	-0.258327	-0.0279229	0.038299	-0.218327	-0.00792293	0.038299	-0.138327	0.0320771	0.038299	-0.0486982	0.23752	0	0	0	0.0155334	-0.00645772	-0.142669	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.8808	0	0	0	0	0	0	0	0	0	0	0	0	-3.68917	0.527785	0.0998227	0.0143616	-0.158224	0.0712886	-0.00777472	-0.158327	0.0720771	-0.00777472	-0.138327	0.0720771	-0.00170096	-0.0983274	0.0720771	-0.00777472	0.017355	0.23752	0	0	0	0.0155334	-0.00645772	-0.146895	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.8878	0	0	0	0	0	0	0	0	0	0	0	0	-3.68917	0.527785	0.0998227	0.0143616	-0.158224	0.0712886	-0.00777472	-0.158327	0.0720771	-0.00777472	-0.138327	0.0720771	-0.00170096	-0.0983274	0.0720771	-0.00777472	0.017355	0.23752	0	0	0	0.0151844	-0.00523599	-0.146895	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.89786	0	0	0	0	0	0	0	0	0	0	0	0	-3.68917	0.527785	0.0998227	0.0143616	-0.158224	0.0712886	-0.00777472	-0.158327	0.0720771	-0.00777472	-0.138327	0.0720771	-0.00170096	-0.0983274	0.0720771	-0.00777472	0.017355	0.23752	0	0	0	0.0146608	-0.00418879	-0.146895	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.90785	0	0	0	0	0	0	0	0	0	0	0	0	-3.68917	0.527785	0.0998227	0.0143616	-0.158224	0.0712886	-0.00777472	-0.158327	0.0720771	-0.00777472	-0.138327	0.0720771	-0.00170096	-0.0983274	0.0720771	-0.00777472	0.017355	0.23752	0	0	0	0.0141372	-0.00314159	-0.146895	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.91649	0	0	0	0	0	0	0	0	0	0	0	0	-3.6916	0.527785	0.105478	-0.0267142	-0.0630816	0.158524	-0.0333654	-0.0583274	0.159083	-0.0333654	-0.0583274	0.152077	-0.0333654	-0.0583274	0.112077	-0.0333654	0.017355	0.159083	0	0	0	0.0141372	-0.00314159	-0.146913	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.91779	0	0	0	0	0	0	0	0	0	0	0	0	-3.6916	0.527785	0.105478	-0.0267142	-0.0630816	0.158524	-0.0333654	-0.0583274	0.159083	-0.0333654	-0.0583274	0.152077	-0.0333654	-0.0583274	0.112077	-0.0333654	0.017355	0.159083	0	0	0	0.0139626	-0.00261799	-0.146913	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.9278	0	0	0	0	0	0	0	0	0	0	0	0	-3.6916	0.527785	0.105478	-0.0267142	-0.0630816	0.158524	-0.0333654	-0.0583274	0.159083	-0.0333654	-0.0583274	0.152077	-0.0333654	-0.0583274	0.112077	-0.0333654	0.017355	0.159083	0	0	0	0.0132645	-0.00191986	-0.146913	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.93777	0	0	0	0	0	0	0	0	0	0	0	0	-3.6916	0.527785	0.105478	-0.0267142	-0.0630816	0.158524	-0.0333654	-0.0583274	0.159083	-0.0333654	-0.0583274	0.152077	-0.0333654	-0.0583274	0.112077	-0.0333654	0.017355	0.159083	0	0	0	0.0125664	-0.00122173	-0.146913	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.94554	0	0	0	0	0	0	0	0	0	0	0	0	-3.6916	0.528384	0.0998006	-0.0362861	0.0122122	0.0586466	-0.0333654	0.017355	0.0590829	-0.0333654	0.017355	0.0720771	-0.0333654	-0.0183274	0.0720771	-0.0333654	0.017355	-0.201933	0	0	0	0.0125664	-0.00122173	-0.146913	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.94775	0	0	0	0	0	0	0	0	0	0	0	0	-3.6916	0.528384	0.0998006	-0.0362861	0.0122122	0.0586466	-0.0333654	0.017355	0.0590829	-0.0333654	0.017355	0.0720771	-0.0333654	-0.0183274	0.0720771	-0.0333654	0.017355	-0.201933	0	0	0	0.0116937	-0.000872665	-0.146913	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.95779	0	0	0	0	0	0	0	0	0	0	0	0	-3.6916	0.528384	0.0998006	-0.0362861	0.0122122	0.0586466	-0.0333654	0.017355	0.0590829	-0.0333654	0.017355	0.0720771	-0.0333654	-0.0183274	0.0720771	-0.0333654	0.017355	-0.201933	0	0	0	0.0111701	-0.000698132	-0.146913	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.96778	0	0	0	0	0	0	0	0	0	0	0	0	-3.6916	0.528384	0.0998006	-0.0362861	0.0122122	0.0586466	-0.0333654	0.017355	0.0590829	-0.0333654	0.017355	0.0720771	-0.0333654	-0.0183274	0.0720771	-0.0333654	0.017355	-0.201933	0	0	0	0.0102974	-0.000523599	-0.146913	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.97777	0	0	0	0	0	0	0	0	0	0	0	0	-3.6916	0.528384	0.0998006	-0.0362861	0.0122122	0.0586466	-0.0333654	0.017355	0.0590829	-0.0333654	0.017355	0.0720771	-0.0333654	-0.0183274	0.0720771	-0.0333654	0.017355	-0.201933	0	0	0	0.00977384	-0.000523599	-0.146913	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.97921	0	0	0	0	0	0	0	0	0	0	0	0	-3.68587	0.528814	0.105478	0.0468039	0.125907	0.159614	0.0666346	0.117355	0.159083	0.0466346	0.097355	0.152077	0.00663459	0.0216726	0.112077	0.101697	0.140684	0.159083	0	0	0	0.00977384	-0.000523599	-0.149905	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.98779	0	0	0	0	0	0	0	0	0	0	0	0	-3.68587	0.528814	0.105478	0.0468039	0.125907	0.159614	0.0666346	0.117355	0.159083	0.0466346	0.097355	0.152077	0.00663459	0.0216726	0.112077	0.101697	0.140684	0.159083	0	0	0	0.00942478	-0.000349066	-0.149905	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.99781	0	0	0	0	0	0	0	0	0	0	0	0	-3.68587	0.528814	0.105478	0.0468039	0.125907	0.159614	0.0666346	0.117355	0.159083	0.0466346	0.097355	0.152077	0.00663459	0.0216726	0.112077	0.101697	0.140684	0.159083	0	0	0	0.00925025	-0.000349066	-0.149905	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.00779	0	0	0	0	0	0	0	0	0	0	0	0	-3.68587	0.528814	0.105478	0.0468039	0.125907	0.159614	0.0666346	0.117355	0.159083	0.0466346	0.097355	0.152077	0.00663459	0.0216726	0.112077	0.101697	0.140684	0.159083	0	0	0	0.00872665	-0.000174533	-0.149905	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.01232	0	0	0	0	0	0	0	0	0	0	0	0	-3.68587	0.539521	0.101473	0.0756742	0.171627	0.0597755	0.101697	0.157869	0.0590829	0.101697	0.157869	0.0720771	0.0466346	0.0616726	0.0720771	0.101697	0.157869	-0.196724	0	0	0	0.00872665	-0.000174533	-0.154497	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.01788	0	0	0	0	0	0	0	0	0	0	0	0	-3.68587	0.539521	0.101473	0.0756742	0.171627	0.0597755	0.101697	0.157869	0.0590829	0.101697	0.157869	0.0720771	0.0466346	0.0616726	0.0720771	0.101697	0.157869	-0.196724	0	0	0	0.00802851	0	-0.154497	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.02777	0	0	0	0	0	0	0	0	0	0	0	0	-3.68587	0.539521	0.101473	0.0756742	0.171627	0.0597755	0.101697	0.157869	0.0590829	0.101697	0.157869	0.0720771	0.0466346	0.0616726	0.0720771	0.101697	0.157869	-0.196724	0	0	0	0.00698132	0.000523599	-0.154497	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.03781	0	0	0	0	0	0	0	0	0	0	0	0	-3.68587	0.539521	0.101473	0.0756742	0.171627	0.0597755	0.101697	0.157869	0.0590829	0.101697	0.157869	0.0720771	0.0466346	0.0616726	0.0720771	0.101697	0.157869	-0.196724	0	0	0	0.00645772	0.000698132	-0.154497	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.04605	0	0	0	0	0	0	0	0	0	0	0	0	-3.68635	0.539521	0.101473	-0.0224968	0.1562	-0.0411723	0.0016974	0.157869	-0.0409171	0.0216974	0.157869	-0.00792293	0.00663459	0.101673	0.0320771	-0.0530172	0.157869	-0.19246	0	0	0	0.00645772	0.000698132	-0.155428	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.04777	0	0	0	0	0	0	0	0	0	0	0	0	-3.68635	0.539521	0.101473	-0.0224968	0.1562	-0.0411723	0.0016974	0.157869	-0.0409171	0.0216974	0.157869	-0.00792293	0.00663459	0.101673	0.0320771	-0.0530172	0.157869	-0.19246	0	0	0	0.00558505	0.00122173	-0.155428	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.05778	0	0	0	0	0	0	0	0	0	0	0	0	-3.68635	0.539521	0.101473	-0.0224968	0.1562	-0.0411723	0.0016974	0.157869	-0.0409171	0.0216974	0.157869	-0.00792293	0.00663459	0.101673	0.0320771	-0.0530172	0.157869	-0.19246	0	0	0	0.00453786	0.0015708	-0.155428	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.06775	0	0	0	0	0	0	0	0	0	0	0	0	-3.68635	0.539521	0.101473	-0.0224968	0.1562	-0.0411723	0.0016974	0.157869	-0.0409171	0.0216974	0.157869	-0.00792293	0.00663459	0.101673	0.0320771	-0.0530172	0.157869	-0.19246	0	0	0	0.00383972	0.0020944	-0.155428	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.07778	0	0	0	0	0	0	0	0	0	0	0	0	-3.68635	0.539521	0.101473	-0.0224968	0.1562	-0.0411723	0.0016974	0.157869	-0.0409171	0.0216974	0.157869	-0.00792293	0.00663459	0.101673	0.0320771	-0.0530172	0.157869	-0.19246	0	0	0	0.00349066	0.0020944	-0.155428	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.07815	0	0	0	0	0	0	0	0	0	0	0	0	-3.68813	0.538392	0.101473	-0.105583	0.0416576	-0.141374	-0.0983026	0.0578686	-0.140917	-0.0583026	0.0778686	-0.0879229	-0.0333654	0.0616726	-0.00792293	-0.117806	-0.18845	-0.19246	0	0	0	0.00349066	0.0020944	-0.155428	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.08776	0	0	0	0	0	0	0	0	0	0	0	0	-3.68813	0.538392	0.101473	-0.105583	0.0416576	-0.141374	-0.0983026	0.0578686	-0.140917	-0.0583026	0.0778686	-0.0879229	-0.0333654	0.0616726	-0.00792293	-0.117806	-0.18845	-0.19246	0	0	0	0.00279253	0.00244346	-0.155428	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.09787	0	0	0	0	0	0	0	0	0	0	0	0	-3.68813	0.538392	0.101473	-0.105583	0.0416576	-0.141374	-0.0983026	0.0578686	-0.140917	-0.0583026	0.0778686	-0.0879229	-0.0333654	0.0616726	-0.00792293	-0.117806	-0.18845	-0.19246	0	0	0	0.00226893	0.00279253	-0.155428	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.10777	0	0	0	0	0	0	0	0	0	0	0	0	-3.68813	0.538392	0.101473	-0.105583	0.0416576	-0.141374	-0.0983026	0.0578686	-0.140917	-0.0583026	0.0778686	-0.0879229	-0.0333654	0.0616726	-0.00792293	-0.117806	-0.18845	-0.19246	0	0	0	0.00174533	0.00331613	-0.155428	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.11069	0	0	0	0	0	0	0	0	0	0	0	0	-3.68824	0.538392	0.112294	-0.0457845	-0.0499664	-0.0408316	-0.0530172	-0.0421314	-0.0409171	-0.0530172	-0.00213137	-0.00792293	-0.0530172	0.0216726	0.0320771	-0.0530172	-0.18845	0.353357	0	0	0	0.00174533	0.00331613	-0.155428	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.11777	0	0	0	0	0	0	0	0	0	0	0	0	-3.68824	0.538392	0.112294	-0.0457845	-0.0499664	-0.0408316	-0.0530172	-0.0421314	-0.0409171	-0.0530172	-0.00213137	-0.00792293	-0.0530172	0.0216726	0.0320771	-0.0530172	-0.18845	0.353357	0	0	0	0.00174533	0.00349066	-0.155428	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.12777	0	0	0	0	0	0	0	0	0	0	0	0	-3.68824	0.538392	0.112294	-0.0457845	-0.0499664	-0.0408316	-0.0530172	-0.0421314	-0.0409171	-0.0530172	-0.00213137	-0.00792293	-0.0530172	0.0216726	0.0320771	-0.0530172	-0.18845	0.353357	0	0	0	0.0015708	0.00401426	-0.155428	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.1378	0	0	0	0	0	0	0	0	0	0	0	0	-3.68824	0.538392	0.112294	-0.0457845	-0.0499664	-0.0408316	-0.0530172	-0.0421314	-0.0409171	-0.0530172	-0.00213137	-0.00792293	-0.0530172	0.0216726	0.0320771	-0.0530172	-0.18845	0.353357	0	0	0	0.00139626	0.00453786	-0.155428	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.14275	0	0	0	0	0	0	0	0	0	0	0	0	-3.68824	0.541671	0.121377	0.0372448	0.0647877	0.0588416	0.0469828	0.0578686	0.0590829	0.0269828	0.0778686	0.0720771	-0.0130172	0.0616726	0.0720771	0.122793	0.126403	0.353357	0	0	0	0.00139626	0.00453786	-0.157458	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.14781	0	0	0	0	0	0	0	0	0	0	0	0	-3.68824	0.541671	0.121377	0.0372448	0.0647877	0.0588416	0.0469828	0.0578686	0.0590829	0.0269828	0.0778686	0.0720771	-0.0130172	0.0616726	0.0720771	0.122793	0.126403	0.353357	0	0	0	0.00139626	0.00488692	-0.157458	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.15786	0	0	0	0	0	0	0	0	0	0	0	0	-3.68824	0.541671	0.121377	0.0372448	0.0647877	0.0588416	0.0469828	0.0578686	0.0590829	0.0269828	0.0778686	0.0720771	-0.0130172	0.0616726	0.0720771	0.122793	0.126403	0.353357	0	0	0	0.00122173	0.00558505	-0.157458	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.16778	0	0	0	0	0	0	0	0	0	0	0	0	-3.68824	0.541671	0.121377	0.0372448	0.0647877	0.0588416	0.0469828	0.0578686	0.0590829	0.0269828	0.0778686	0.0720771	-0.0130172	0.0616726	0.0720771	0.122793	0.126403	0.353357	0	0	0	0.0010472	0.00628319	-0.157458	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.17777	0	0	0	0	0	0	0	0	0	0	0	0	-3.68824	0.541671	0.121377	0.0372448	0.0647877	0.0588416	0.0469828	0.0578686	0.0590829	0.0269828	0.0778686	0.0720771	-0.0130172	0.0616726	0.0720771	0.122793	0.126403	0.353357	0	0	0	0.0010472	0.00715585	-0.157458	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.18064	0	0	0	0	0	0	0	0	0	0	0	0	-3.6839	0.545722	0.121377	0.0992223	0.156522	-0.0419343	0.122793	0.139105	-0.0409171	0.106983	0.139105	-0.00792293	0.0269828	0.101673	0.0320771	0.122793	0.139105	-0.0753577	0	0	0	0.0010472	0.00715585	-0.159253	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.18779	0	0	0	0	0	0	0	0	0	0	0	0	-3.6839	0.545722	0.121377	0.0992223	0.156522	-0.0419343	0.122793	0.139105	-0.0409171	0.106983	0.139105	-0.00792293	0.0269828	0.101673	0.0320771	0.122793	0.139105	-0.0753577	0	0	0	0.000872665	0.00733038	-0.159253	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.19782	0	0	0	0	0	0	0	0	0	0	0	0	-3.6839	0.545722	0.121377	0.0992223	0.156522	-0.0419343	0.122793	0.139105	-0.0409171	0.106983	0.139105	-0.00792293	0.0269828	0.101673	0.0320771	0.122793	0.139105	-0.0753577	0	0	0	0.000872665	0.00785398	-0.159253	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.20777	0	0	0	0	0	0	0	0	0	0	0	0	-3.6839	0.545722	0.121377	0.0992223	0.156522	-0.0419343	0.122793	0.139105	-0.0409171	0.106983	0.139105	-0.00792293	0.0269828	0.101673	0.0320771	0.122793	0.139105	-0.0753577	0	0	0	0.000698132	0.00837758	-0.159253	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.20885	0	0	0	0	0	0	0	0	0	0	0	0	-3.6839	0.545722	0.118809	0.0025119	0.127782	-0.0764291	0.0227928	0.126403	-0.0753577	0.0269828	0.126403	-0.0753577	-0.0130172	0.126403	-0.00792293	-0.0602952	0.126403	-0.0753577	0	0	0	0.000698132	0.00837758	-0.159253	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.21778	0	0	0	0	0	0	0	0	0	0	0	0	-3.6839	0.545722	0.118809	0.0025119	0.127782	-0.0764291	0.0227928	0.126403	-0.0753577	0.0269828	0.126403	-0.0753577	-0.0130172	0.126403	-0.00792293	-0.0602952	0.126403	-0.0753577	0	0	0	0.000523599	0.00872665	-0.159253	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.22786	0	0	0	0	0	0	0	0	0	0	0	0	-3.6839	0.545722	0.118809	0.0025119	0.127782	-0.0764291	0.0227928	0.126403	-0.0753577	0.0269828	0.126403	-0.0753577	-0.0130172	0.126403	-0.00792293	-0.0602952	0.126403	-0.0753577	0	0	0	0.000523599	0.00907571	-0.159253	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.23776	0	0	0	0	0	0	0	0	0	0	0	0	-3.6839	0.545722	0.118809	0.0025119	0.127782	-0.0764291	0.0227928	0.126403	-0.0753577	0.0269828	0.126403	-0.0753577	-0.0130172	0.126403	-0.00792293	-0.0602952	0.126403	-0.0753577	0	0	0	0.000349066	0.00959931	-0.159253	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.24221	0	0	0	0	0	0	0	0	0	0	0	0	-3.68574	0.535181	0.118781	-0.0813215	0.127941	-0.00208478	-0.0602952	0.139105	-0.000828173	-0.0530172	0.139105	-0.000828173	-0.0530172	0.139105	-0.000828173	-0.0602952	0.139105	-0.000828173	0	0	0	0.000349066	0.00959931	-0.157143	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.24779	0	0	0	0	0	0	0	0	0	0	0	0	-3.68574	0.535181	0.118781	-0.0813215	0.127941	-0.00208478	-0.0602952	0.139105	-0.000828173	-0.0530172	0.139105	-0.000828173	-0.0530172	0.139105	-0.000828173	-0.0602952	0.139105	-0.000828173	0	0	0	0.000174533	0.0101229	-0.157143	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.2578	0	0	0	0	0	0	0	0	0	0	0	0	-3.68574	0.535181	0.118781	-0.0813215	0.127941	-0.00208478	-0.0602952	0.139105	-0.000828173	-0.0530172	0.139105	-0.000828173	-0.0530172	0.139105	-0.000828173	-0.0602952	0.139105	-0.000828173	0	0	0	0	0.0109956	-0.157143	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.26777	0	0	0	0	0	0	0	0	0	0	0	0	-3.68574	0.535181	0.118781	-0.0813215	0.127941	-0.00208478	-0.0602952	0.139105	-0.000828173	-0.0530172	0.139105	-0.000828173	-0.0530172	0.139105	-0.000828173	-0.0602952	0.139105	-0.000828173	0	0	0	0	0.0113446	-0.157143	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.27374	0	0	0	0	0	0	0	0	0	0	0	0	-3.68574	0.53024	0.118809	-0.0463397	0.0334084	0.0987992	-0.0407491	0.0391054	0.0991718	-0.0407491	0.0591054	0.0791718	-0.0407491	0.0991054	0.0391718	-0.0407491	-0.156696	0.109509	0	0	0	0	0.0113446	-0.156301	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.2778	0	0	0	0	0	0	0	0	0	0	0	0	-3.68574	0.53024	0.118809	-0.0463397	0.0334084	0.0987992	-0.0407491	0.0391054	0.0991718	-0.0407491	0.0591054	0.0791718	-0.0407491	0.0991054	0.0391718	-0.0407491	-0.156696	0.109509	0	0	0	-0.000174533	0.0123918	-0.156301	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.28788	0	0	0	0	0	0	0	0	0	0	0	0	-3.68574	0.53024	0.118809	-0.0463397	0.0334084	0.0987992	-0.0407491	0.0391054	0.0991718	-0.0407491	0.0591054	0.0791718	-0.0407491	0.0991054	0.0391718	-0.0407491	-0.156696	0.109509	0	0	0	-0.000523599	0.0132645	-0.156301	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.29779	0	0	0	0	0	0	0	0	0	0	0	0	-3.68574	0.53024	0.118809	-0.0463397	0.0334084	0.0987992	-0.0407491	0.0391054	0.0991718	-0.0407491	0.0591054	0.0791718	-0.0407491	0.0991054	0.0391718	-0.0407491	-0.156696	0.109509	0	0	0	-0.000523599	0.0139626	-0.156301	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.30781	0	0	0	0	0	0	0	0	0	0	0	0	-3.68574	0.53024	0.118809	-0.0463397	0.0334084	0.0987992	-0.0407491	0.0391054	0.0991718	-0.0407491	0.0591054	0.0791718	-0.0407491	0.0991054	0.0391718	-0.0407491	-0.156696	0.109509	0	0	0	-0.000698132	0.0143117	-0.156301	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
2.31374	0	0	0	0	0	0	0	0	0	0	0	0	-3.68084	0.53024	0.122234	0.0103823	-0.0584935	0.107201	0.000839055	-0.0608946	0.10636	0.000839055	-0.0208946	0.10636	-0.000749089	0.0591054	0.0791718	0.000839055	-0.0770471	0.10636	0	0	0	-0.000698132	0.0143117	-0.156301	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
