time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x_pred;y_pred;z_pred;dx_pred;dy_pred;dz_pred;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel;gps_accuracy;height_accuracy;gps_sat_num;gps_status
18,9482;-5,424;-0;267;-207;2555;0;-0,0795856;-0,183478;-0,00136112;-0,419054;-0,967074;-0,00610976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795856;-0,183478;-0,00136112;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545981;-0,0770722;3,67662;-0,0118682;-0,0125664;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
18,9582;-5,424;-0;267;-207;2555;0;-0,0795856;-0,183478;-0,00136112;-0,419851;-0,968913;-0,0061234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795856;-0,183478;-0,00136112;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545979;-0,077072;3,67664;-0,0118682;-0,0125664;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
18,9681;-5,424;-0;267;-207;2555;0;-0,0795856;-0,183478;-0,00136112;-0,420636;-0,970722;-0,00613682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795856;-0,183478;-0,00136112;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,54598;-0,077072;3,67664;-0,0118682;-0,0125664;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
18,9782;-5,424;-0;267;-207;2555;0;-0,0795856;-0,183479;-0,00132909;-0,421442;-0,97258;-0,00615028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795856;-0,183479;-0,00132909;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,54598;-0,0760016;3,67664;-0,0118682;-0,0123918;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
18,9882;-5,424;-0;267;-207;2555;0;-0,0795856;-0,183479;-0,00132909;-0,422235;-0,974408;-0,00616352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795856;-0,183479;-0,00132909;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545975;-0,0760011;3,67669;-0,0118682;-0,0123918;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
18,9996;-5,424;-0;267;-207;2555;0;-0,0795858;-0,183478;-0,00134298;-0,423141;-0,976497;-0,00617881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795858;-0,183478;-0,00134298;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,544909;-0,0760011;3,67669;-0,0116937;-0,0123918;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,0082;-5,424;-0;267;-207;2555;0;-0,0795859;-0,183478;-0,00132485;-0,423827;-0,978079;-0,00619023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795859;-0,183478;-0,00132485;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,543845;-0,0749309;3,67667;-0,0115192;-0,0122173;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,0181;-5,424;-0;267;-207;2555;0;-0,0795859;-0,183478;-0,00132485;-0,424618;-0,979901;-0,00620339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795859;-0,183478;-0,00132485;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,543843;-0,0749306;3,67669;-0,0115192;-0,0122173;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,0281;-5,424;-0;267;-207;2555;0;-0,0795861;-0,183478;-0,00133874;-0,425414;-0,981737;-0,00621679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795861;-0,183478;-0,00133874;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,542776;-0,0749306;3,67669;-0,0113446;-0,0122173;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,0382;-5,424;-0;267;-207;2555;0;-0,0795861;-0,183478;-0,00130672;-0,426212;-0,983577;-0,00622989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795861;-0,183478;-0,00130672;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,542778;-0,0738605;3,67667;-0,0113446;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,0482;-5,424;-0;267;-208;2555;0;-0,0795861;-0,183478;-0,00130672;-0,427013;-0,985423;-0,00624304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795861;-0,183478;-0,00130672;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,542774;-0,0738599;3,67672;-0,0113446;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,0582;-5,424;-0;267;-208;2555;0;-0,0795542;-0,183492;-0,00132113;-0,427806;-0,987254;-0,00625622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795542;-0,183492;-0,00132113;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,541708;-0,0738599;3,67672;-0,0111701;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,0682;-5,424;-0;267;-208;2555;0;-0,0795542;-0,183492;-0,00132113;-0,428605;-0,989095;-0,00626948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795542;-0,183492;-0,00132113;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,54171;-0,0738602;3,6767;-0,0111701;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,0782;-5,424;-0;267;-208;2555;0;-0,0795542;-0,183492;-0,00128911;-0,429398;-0,990925;-0,00628233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795542;-0,183492;-0,00128911;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,54171;-0,0727898;3,6767;-0,0111701;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,0883;-5,424;-0;267;-208;2555;0;-0,0795542;-0,183493;-0,00125708;-0,430202;-0,992779;-0,00629503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795542;-0,183493;-0,00125708;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,541706;-0,0717189;3,67674;-0,0111701;-0,0116937;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,0983;-5,424;-0;267;-208;2555;0;-0,0795542;-0,183493;-0,00125708;-0,430994;-0,994606;-0,00630755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795542;-0,183493;-0,00125708;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,541702;-0,0717183;3,67679;-0,0111701;-0,0116937;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,1082;-5,424;-0;267;-208;2555;0;-0,0795541;-0,183493;-0,00121117;-0,431786;-0,996433;-0,00631961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795541;-0,183493;-0,00121117;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,542768;-0,070648;3,67679;-0,0113446;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,1182;-5,424;-0;267;-208;2555;0;-0,0795539;-0,183493;-0,00122931;-0,432582;-0,99827;-0,00633192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795539;-0,183493;-0,00122931;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,543828;-0,0717176;3,67685;-0,0115192;-0,0116937;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,1281;-5,424;-0;267;-208;2555;0;-0,0795539;-0,183493;-0,00122931;-0,433369;-1,00009;-0,00634408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795539;-0,183493;-0,00122931;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,543831;-0,0717179;3,67683;-0,0115192;-0,0116937;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,1382;-5,424;-0;267;-208;2555;0;-0,0795217;-0,183507;-0,00121597;-0,434167;-1,00193;-0,00635627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795217;-0,183507;-0,00121597;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,544897;-0,0717179;3,67683;-0,0116937;-0,0116937;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,1482;-5,424;-0;267;-208;2555;0;-0,0794897;-0,183521;-0,00124853;-0,434962;-1,00376;-0,00636877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0794897;-0,183521;-0,00124853;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,544895;-0,072788;3,67685;-0,0116937;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,1582;-5,424;-0;267;-208;2555;0;-0,0794897;-0,183521;-0,00124853;-0,435763;-1,00561;-0,00638134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0794897;-0,183521;-0,00124853;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,544899;-0,0727886;3,6768;-0,0116937;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,1682;-5,424;-0;267;-208;2555;0;-0,0794577;-0,183534;-0,0012811;-0,436557;-1,00745;-0,00639415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0794577;-0,183534;-0,0012811;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,544899;-0,073859;3,6768;-0,0116937;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,1782;-5,424;-0;267;-208;2555;0;-0,0793938;-0,183562;-0,00129604;-0,437351;-1,00928;-0,00640711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0793938;-0,183562;-0,00129604;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,543837;-0,0738595;3,67675;-0,0115192;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,1882;-5,424;-0;267;-208;2555;0;-0,0793938;-0,183562;-0,00129604;-0,438142;-1,01111;-0,00642001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0793938;-0,183562;-0,00129604;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,543839;-0,0738598;3,67673;-0,0115192;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,1995;-5,424;-0;267;-208;2555;0;-0,0793616;-0,183576;-0,00128273;-0,439038;-1,01318;-0,0064345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0793616;-0,183576;-0,00128273;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,544906;-0,0738598;3,67673;-0,0116937;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,2083;-5,424;-0;267;-208;2555;0;-0,0793295;-0,18359;-0,00128327;-0,439735;-1,0148;-0,00644578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0793295;-0,18359;-0,00128327;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,544904;-0,0738596;3,67675;-0,0116937;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,2181;-5,424;-0;267;-208;2555;0;-0,0793295;-0,18359;-0,00128327;-0,440516;-1,0166;-0,00645841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0793295;-0,18359;-0,00128327;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,544904;-0,0738596;3,67675;-0,0116937;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,2282;-5,424;-0;267;-208;2555;0;-0,0792976;-0,183604;-0,00126561;-0,441312;-1,01844;-0,00647111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792976;-0,183604;-0,00126561;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,543838;-0,0727892;3,67675;-0,0115192;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,2383;-5,424;-0;267;-208;2555;0;-0,0792976;-0,183604;-0,00126561;-0,442114;-1,0203;-0,00648391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792976;-0,183604;-0,00126561;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,543836;-0,0727889;3,67677;-0,0115192;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,2482;-5,424;-0;267;-208;2555;0;-0,0792976;-0,183604;-0,00126561;-0,442905;-1,02213;-0,00649654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792976;-0,183604;-0,00126561;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,543836;-0,0727889;3,67677;-0,0115192;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,2582;-5,424;-0;267;-208;2555;0;-0,0792976;-0,183603;-0,00129765;-0,443698;-1,02397;-0,00650952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792976;-0,183603;-0,00129765;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,543836;-0,0738593;3,67677;-0,0115192;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,2681;-5,424;-0;267;-208;2555;0;-0,0792976;-0,183603;-0,00129765;-0,444482;-1,02578;-0,00652234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792976;-0,183603;-0,00129765;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,54384;-0,0738598;3,67673;-0,0115192;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,2782;-5,424;-0;267;-208;2555;0;-0,0792975;-0,183604;-0,00128381;-0,445282;-1,02764;-0,0065353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792975;-0,183604;-0,00128381;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,544906;-0,0738598;3,67673;-0,0116937;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,2881;-5,424;-0;267;-208;2555;0;-0,0792975;-0,183604;-0,00128381;-0,446067;-1,02945;-0,006548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792975;-0,183604;-0,00128381;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,544904;-0,0738596;3,67674;-0,0116937;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,2982;-5,424;-0;267;-208;2555;0;-0,0792975;-0,183604;-0,00128381;-0,446864;-1,0313;-0,00656092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792975;-0,183604;-0,00128381;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,544904;-0,0738596;3,67674;-0,0116937;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,3082;-5,424;-0;267;-208;2555;0;-0,0792975;-0,183604;-0,00125177;-0,447663;-1,03315;-0,00657352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792975;-0,183604;-0,00125177;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,544904;-0,0727892;3,67674;-0,0116937;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,3181;-5,424;-0;267;-208;2555;0;-0,0792656;-0,183617;-0,00126614;-0,448447;-1,03497;-0,00658605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792656;-0,183617;-0,00126614;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,543834;-0,0727887;3,67679;-0,0115192;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,3281;-5,424;-0;267;-208;2555;0;-0,0792656;-0,183617;-0,00126614;-0,449238;-1,0368;-0,00659867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792656;-0,183617;-0,00126614;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,543836;-0,0727889;3,67677;-0,0115192;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,3381;-5,424;-0;267;-208;2555;0;-0,0792657;-0,183617;-0,00131202;-0,450032;-1,03864;-0,00661182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792657;-0,183617;-0,00131202;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,54277;-0,0738593;3,67677;-0,0113446;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,3482;-5,424;-0;267;-208;2555;0;-0,0792656;-0,183617;-0,00133023;-0,450828;-1,04048;-0,00662518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792656;-0,183617;-0,00133023;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,543842;-0,0749305;3,6767;-0,0115192;-0,0122173;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,3582;-5,424;-0;267;-208;2555;0;-0,0792656;-0,183617;-0,00133023;-0,451625;-1,04233;-0,00663855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792656;-0,183617;-0,00133023;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,543844;-0,0749308;3,67668;-0,0115192;-0,0122173;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,3682;-5,424;-0;267;-208;2555;0;-0,0792975;-0,183603;-0,0013479;-0,452414;-1,04415;-0,00665196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792975;-0,183603;-0,0013479;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,54491;-0,0760012;3,67668;-0,0116937;-0,0123918;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,3782;-5,424;-0;267;-208;2555;0;-0,0792973;-0,183603;-0,00133406;-0,453211;-1,046;-0,00666538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792973;-0,183603;-0,00133406;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545979;-0,0760015;3,67665;-0,0118682;-0,0123918;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,3883;-5,424;-0;267;-208;2555;0;-0,0792973;-0,183603;-0,00133406;-0,454008;-1,04784;-0,00667878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792973;-0,183603;-0,00133406;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545977;-0,0760013;3,67667;-0,0118682;-0,0123918;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,3983;-5,424;-0;267;-208;2555;0;-0,0792973;-0,183603;-0,00136611;-0,454798;-1,04968;-0,0066924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792973;-0,183603;-0,00136611;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545977;-0,0770717;3,67667;-0,0118682;-0,0125664;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,4082;-5,424;-0;267;-208;2555;0;-0,0792973;-0,183603;-0,00136611;-0,455589;-1,05151;-0,00670603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792973;-0,183603;-0,00136611;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545981;-0,0770723;3,67662;-0,0118682;-0,0125664;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,4181;-5,424;-0;267;-208;2555;0;-0,0792973;-0,183603;-0,00136611;-0,456374;-1,05332;-0,00671955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792973;-0,183603;-0,00136611;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545981;-0,0770723;3,67662;-0,0118682;-0,0125664;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,4282;-5,424;-0;267;-208;2555;0;-0,0792971;-0,183603;-0,00132022;-0,457174;-1,05518;-0,00673287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792971;-0,183603;-0,00132022;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547048;-0,0760019;3,67662;-0,0120428;-0,0123918;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,4381;-5,424;-0;267;-208;2555;0;-0,0792971;-0,183603;-0,00132022;-0,457961;-1,057;-0,00674597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792971;-0,183603;-0,00132022;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547042;-0,0760011;3,67669;-0,0120428;-0,0123918;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
19,4481;-5,424;-0;267;-208;2555;0;-0,0792973;-0,183603;-0,00130202;-0,458753;-1,05883;-0,00675897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0792973;-0,183603;-0,00130202;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545976;-0,0749307;3,67669;-0,0118682;-0,0122173;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
